SystematicName	ControlType	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
hsa-let-7e*	0	23.6685	2.41717	1
hsa-let-7f	0	18436.3	1626.43	1
hsa-let-7f-1*	0	1.98405	1.58523	0
hsa-let-7f-2*	0	0.0914038	1.58099	0
hsa-let-7g	0	15307	1267.91	1
hsa-let-7g*	0	1.36374	1.58504	0
hsa-let-7i	0	24755.4	1840.07	1
hsa-let-7i*	0	-0.333788	1.57951	0
hsa-miR-1	0	88.7359	8.56897	1
hsa-miR-100	0	2.83749	2.25239	0
hsa-miR-100*	0	-1.82751	1.57813	0
hsa-miR-101	0	909.5	69.5089	1
hsa-miR-101*	0	2.24181	1.83954	0
hsa-miR-103	0	41953.2	3500.94	1
hsa-miR-105	0	-0.498104	1.57981	0
hsa-miR-105*	0	-0.673457	1.58033	0
hsa-miR-106a	0	284.342	18.6864	1
hsa-miR-106a*	0	-1.0018	1.58077	0
hsa-miR-106b	0	8415.89	679.232	1
hsa-miR-106b*	0	3.89341	1.65471	1
hsa-miR-107	0	22396.5	1765.86	1
hsa-miR-10a	0	126.228	10.2223	1
hsa-miR-10a*	0	-0.554699	1.58036	0
hsa-miR-10b	0	2.3714	2.25159	0
hsa-miR-10b*	0	-1.45673	2.23351	0
hsa-miR-122	0	0.8597	2.23623	0
hsa-miR-122*	0	0.257648	2.23418	0
hsa-miR-1224-3p	0	-0.341703	1.57894	0
hsa-miR-1224-5p	0	7.94536	1.65383	1
hsa-miR-1225-3p	0	7.4937	1.63095	1
hsa-miR-1225-5p	0	52.516	3.13154	1
hsa-miR-1226	0	1.54955	1.60704	0
hsa-miR-1226*	0	0.258929	1.58313	0
hsa-miR-1227	0	27.179	2.48441	1
hsa-miR-1228	0	28.7115	2.15598	1
hsa-miR-1228*	0	2.60849	1.61388	1
hsa-miR-1229	0	10.98	1.72512	1
hsa-miR-1231	0	-2.57883	1.57819	0
hsa-miR-1233	0	-0.995236	1.57933	0
hsa-miR-1234	0	145.615	9.25668	1
hsa-miR-1236	0	-0.775089	1.5799	0
hsa-miR-1237	0	1.92015	1.58838	0
hsa-miR-1238	0	8.27182	1.63786	1
hsa-miR-124	0	0.809482	1.83869	0
hsa-miR-124*	0	-2.22278	1.57822	0
hsa-miR-125a-3p	0	105.931	6.79925	1
hsa-miR-125a-5p	0	6438.12	581.374	1
hsa-miR-125b	0	115.2	11.2097	1
hsa-miR-125b-1*	0	29.113	2.72006	1
hsa-miR-125b-2*	0	0.604958	2.24026	0
hsa-miR-126	0	22812.2	1843.5	1
hsa-miR-126*	0	689.242	58.7874	1
hsa-miR-127-3p	0	108.785	9.30997	1
hsa-miR-127-5p	0	-1.04438	1.57854	0
hsa-miR-128	0	528.117	42.1793	1
hsa-miR-129*	0	0.368462	2.2337	0
hsa-miR-129-3p	0	3.84261	2.26038	0
hsa-miR-129-5p	0	-0.0964433	2.23711	0
hsa-miR-130a	0	12918.6	962.513	1
hsa-miR-130a*	0	-0.0668205	1.58162	0
hsa-miR-130b	0	2838.72	238.341	1
hsa-miR-130b*	0	17.4888	2.01655	1
hsa-miR-132	0	89.0149	7.32851	1
hsa-miR-132*	0	11.9085	2.484	1
hsa-miR-133a	0	11.5626	2.42956	1
hsa-miR-133b	0	169.722	15.4543	1
hsa-miR-134	0	32.9094	3.47072	1
hsa-miR-135a	0	3.37851	2.25549	0
hsa-miR-135a*	0	0.421777	1.58366	0
hsa-miR-135b	0	-0.29145	2.23292	0
hsa-miR-135b*	0	-2.9815	1.57821	0
hsa-miR-136	0	140.392	11.4663	1
hsa-miR-136*	0	9.57214	2.35313	1
hsa-miR-137	0	-0.98294	2.23272	0
hsa-miR-138	0	-1.31406	2.23224	0
hsa-miR-138-1*	0	-2.201	1.57808	0
hsa-miR-138-2*	0	-3.16589	1.57798	0
hsa-miR-139-3p	0	35.9943	3.53347	1
hsa-miR-139-5p	0	800.857	70.7223	1
hsa-miR-140-3p	0	1585.78	132.31	1
hsa-miR-140-5p	0	2654.68	192.626	1
hsa-miR-141	0	67.9554	6.42412	1
hsa-miR-141*	0	1.67994	1.64369	1
hsa-miR-142-3p	0	19819.9	1486.82	1
hsa-miR-142-5p	0	1797.31	127.276	1
hsa-miR-143	0	54.0219	5.75426	1
hsa-miR-143*	0	2.25589	2.24378	0
hsa-miR-144	0	129.722	9.50706	1
hsa-miR-144*	0	29.0309	3.51544	1
hsa-miR-145	0	363.208	32.2494	1
hsa-miR-145*	0	2.59521	2.25661	0
hsa-miR-146a	0	8487.47	735.213	1
hsa-miR-146a*	0	-0.824726	1.57878	0
hsa-miR-146b-3p	0	0.592093	1.582	0
hsa-miR-146b-5p	0	338.767	30.3607	1
hsa-miR-147	0	0.57177	2.23587	0
hsa-miR-147b	0	-0.256443	1.58148	0
hsa-miR-148a	0	1106.16	81.8017	1
hsa-miR-148a*	0	4.61901	1.65277	1
hsa-miR-148b	0	1673.2	152.083	1
hsa-miR-148b*	0	4.67855	1.62643	1
hsa-miR-149	0	2.91873	2.25345	0
hsa-miR-149*	0	-1.71123	1.57814	0
hsa-miR-150	0	472.165	38.5614	1
hsa-miR-150*	0	2.91212	1.58986	0
hsa-miR-151-3p	0	4219.29	334.246	1
hsa-miR-151-5p	0	10714.2	954.422	1
hsa-miR-152	0	128.819	12.6313	1
hsa-miR-153	0	1.13977	2.24339	0
hsa-miR-154	0	52.9955	5.50335	1
hsa-miR-154*	0	30.8991	3.14427	1
hsa-miR-155	0	284.48	23.9218	1
hsa-miR-155*	0	-1.48721	1.57875	0
hsa-miR-15a	0	9926.71	740.785	1
hsa-miR-15a*	0	10.8026	1.81928	1
hsa-miR-15b	0	39776.2	3053.84	1
hsa-miR-15b*	0	8.87262	1.76535	1
hsa-miR-16	0	30265.1	2536.09	1
hsa-miR-16-1*	0	0.367636	1.58179	0
hsa-miR-16-2*	0	61.7705	5.96243	1
hsa-miR-17	0	10243.4	832.26	1
hsa-miR-17*	0	405.04	36.0921	1
hsa-miR-181a	0	3866.71	320.526	1
hsa-miR-181a*	0	160.185	12.1518	1
hsa-miR-181a-2*	0	84.9083	6.42349	1
hsa-miR-181b	0	314.77	24.3259	1
hsa-miR-181c	0	222.456	17.5091	1
hsa-miR-181c*	0	162.085	10.9062	1
hsa-miR-181d	0	884.497	65.0088	1
hsa-miR-182	0	7.12137	1.67628	1
hsa-miR-182*	0	-0.802514	1.57953	0
hsa-miR-183	0	2.34213	1.58665	0
hsa-miR-183*	0	-1.0273	1.57894	0
hsa-miR-184	0	0.127935	2.23423	0
hsa-miR-185	0	8436.55	684.236	1
hsa-miR-185*	0	2.258	1.65936	1
hsa-miR-186	0	601.182	46.533	1
hsa-miR-186*	0	6.41114	1.6334	1
hsa-miR-187	0	-0.968464	1.57891	0
hsa-miR-187*	0	-0.786041	1.57971	0
hsa-miR-188-3p	0	1.05493	1.58716	0
hsa-miR-188-5p	0	9.798	2.34753	1
hsa-miR-18a	0	1388.44	114.728	1
hsa-miR-18a*	0	0.740581	1.59045	0
hsa-miR-18b	0	488.085	43.1454	1
hsa-miR-18b*	0	0.32865	1.58022	0
hsa-miR-190	0	1.93193	2.24364	0
hsa-miR-190b	0	1.046	1.58201	0
hsa-miR-191	0	19.82	2.20085	1
hsa-miR-191*	0	8.91566	1.64433	1
hsa-miR-192	0	90.1918	7.64672	1
hsa-miR-192*	0	-0.503881	2.2325	0
hsa-miR-193a-3p	0	0.0383145	2.23409	0
hsa-miR-193a-5p	0	6.62082	2.29239	0
hsa-miR-193b	0	-1.20272	2.23233	0
hsa-miR-193b*	0	8.76556	1.69255	1
hsa-miR-194	0	83.5961	7.07898	1
hsa-miR-194*	0	1.03208	1.58411	0
hsa-miR-195	0	402.931	34.0957	1
hsa-miR-195*	0	-0.574912	1.58089	0
hsa-miR-196a	0	7.32999	2.30567	0
hsa-miR-196a*	0	-1.65271	1.58134	0
hsa-miR-196b	0	128.846	10.7234	1
hsa-miR-197	0	3946.46	305.354	1
hsa-miR-198	0	1.76094	2.24102	0
hsa-miR-199a-5p	0	3728.55	339.231	1
hsa-miR-199b-3p	0	14780.5	1114	1
hsa-miR-199b-5p	0	32.8388	3.73069	1
hsa-miR-19a	0	3541.1	267.825	1
hsa-miR-19a*	0	1.25506	1.58202	0
hsa-miR-19b	0	12754.1	1160.94	1
hsa-miR-19b-1*	0	105.181	9.82358	1
hsa-miR-19b-2*	0	2.76116	1.60235	0
hsa-miR-200a	0	8.73177	2.37093	1
hsa-miR-200a*	0	-0.323334	1.83134	0
hsa-miR-200b	0	72.4595	6.74177	1
hsa-miR-200b*	0	-0.263056	1.5802	0
hsa-miR-200c	0	227.544	21.8157	1
hsa-miR-200c*	0	-0.795842	1.58	0
hsa-miR-202	0	-0.469975	2.23295	0
hsa-miR-202*	0	-0.24737	2.23282	0
hsa-miR-203	0	-0.556313	2.23367	0
hsa-miR-204	0	11.7998	2.45518	1
hsa-miR-205	0	-0.826137	2.23248	0
hsa-miR-206	0	2.33808	2.24503	0
hsa-miR-208a	0	-1.03061	2.23212	0
hsa-miR-208b	0	-0.883694	2.23258	0
hsa-miR-20a	0	20892.3	1566.4	1
hsa-miR-20a*	0	100.204	9.24446	1
hsa-miR-20b	0	2273.31	191.433	1
hsa-miR-20b*	0	-1.63982	1.57807	0
hsa-miR-21	0	91009.2	7222.88	1
hsa-miR-21*	0	92.16	8.26458	1
hsa-miR-210	0	448.608	34.8227	1
hsa-miR-211	0	4.08137	2.25607	0
hsa-miR-212	0	8.07989	2.33404	1
hsa-miR-214	0	-2.09283	2.2318	0
hsa-miR-214*	0	-1.25928	2.23224	0
hsa-miR-215	0	18.6235	2.60528	1
hsa-miR-216a	0	1.05837	1.59884	0
hsa-miR-216b	0	-2.84602	1.57811	0
hsa-miR-217	0	-0.852815	1.57981	0
hsa-miR-218	0	-1.27858	2.23231	0
hsa-miR-218-1*	0	-2.41761	1.5783	0
hsa-miR-218-2*	0	-2.34148	1.57837	0
hsa-miR-219-1-3p	0	-1.39462	1.57881	0
hsa-miR-219-2-3p	0	-1.69523	2.23157	0
hsa-miR-219-5p	0	11.3512	2.3983	1
hsa-miR-22	0	37878.1	3288.71	1
hsa-miR-22*	0	196.882	17.1753	1
hsa-miR-220a	0	-0.694731	1.58328	0
hsa-miR-220b	0	-0.955567	1.57947	0
hsa-miR-220c	0	-0.242344	1.57842	0
hsa-miR-221	0	8135.76	671.625	1
hsa-miR-221*	0	229.199	18.9838	1
hsa-miR-222	0	389.817	36.4765	1
hsa-miR-222*	0	-1.11217	1.57852	0
hsa-miR-223	0	90467.8	6953.44	1
hsa-miR-223*	0	188.787	14.7508	1
hsa-miR-224	0	340.908	26.1364	1
hsa-miR-23a	0	34103.1	2700.01	1
hsa-miR-23a*	0	13.9225	1.99381	1
hsa-miR-23b	0	7661.77	620.585	1
hsa-miR-23b*	0	16.0318	2.0825	1
hsa-miR-24	0	34959	2504.17	1
hsa-miR-24-1*	0	122.916	10.1122	1
hsa-miR-24-2*	0	-0.392644	1.58061	0
hsa-miR-25	0	5606.17	500.452	1
hsa-miR-25*	0	3.23449	1.60635	1
hsa-miR-26a	0	20405.4	1585.97	1
hsa-miR-26a-1*	0	19.9417	2.27627	1
hsa-miR-26a-2*	0	1.15998	1.58134	0
hsa-miR-26b	0	4928.52	361.06	1
hsa-miR-26b*	0	14.9016	1.95156	1
hsa-miR-27a	0	31477.8	2507.92	1
hsa-miR-27a*	0	-2.33359	1.57897	0
hsa-miR-27b	0	8681.12	694.128	1
hsa-miR-27b*	0	-0.371291	1.57923	0
hsa-miR-28-3p	0	1.18098	1.59833	0
hsa-miR-28-5p	0	2187.01	166.546	1
hsa-miR-296-3p	0	-1.5061	1.578	0
hsa-miR-296-5p	0	7.93943	2.35227	1
hsa-miR-297	0	-0.655012	1.5824	0
hsa-miR-298	0	-1.46054	1.57845	0
hsa-miR-299-3p	0	18.2161	2.64646	1
hsa-miR-299-5p	0	36.437	3.81438	1
hsa-miR-29a	0	3303.19	273.638	1
hsa-miR-29a*	0	1.77724	1.58963	0
hsa-miR-29b	0	798.836	74.3058	1
hsa-miR-29b-1*	0	17.2591	1.95365	1
hsa-miR-29b-2*	0	1.55925	1.58447	0
hsa-miR-29c	0	2498.31	177.725	1
hsa-miR-29c*	0	154.376	13.4826	1
hsa-miR-300	0	-1.38798	1.57879	0
hsa-miR-301a	0	1301.12	111.517	1
hsa-miR-301b	0	130.507	10.7088	1
hsa-miR-302a	0	1.31906	2.23981	0
hsa-miR-302a*	0	-0.530912	1.5799	0
hsa-miR-302b	0	0.408364	1.58303	0
hsa-miR-302b*	0	-0.0372635	1.57988	0
hsa-miR-302c	0	0.654188	1.84261	0
hsa-miR-302c*	0	0.42683	2.23457	0
hsa-miR-302d	0	-0.28787	1.83029	0
hsa-miR-302d*	0	6.7381	1.6488	1
hsa-miR-30a	0	454.752	38.4636	1
hsa-miR-30a*	0	59.696	4.91647	1
hsa-miR-30b	0	3245.09	253.087	1
hsa-miR-30b*	0	59.2314	5.89475	1
hsa-miR-30c	0	1442.18	126.758	1
hsa-miR-30c-1*	0	23.5077	2.66638	1
hsa-miR-30c-2*	0	2.48726	2.25299	0
hsa-miR-30d	0	13623.2	973.504	1
hsa-miR-30d*	0	17.7389	2.0683	1
hsa-miR-30e	0	3074.63	255.556	1
hsa-miR-30e*	0	787.796	63.8825	1
hsa-miR-31	0	-0.637669	2.23314	0
hsa-miR-31*	0	-0.572494	2.23548	0
hsa-miR-32	0	39.1187	2.88498	1
hsa-miR-32*	0	3.7868	1.61629	0
hsa-miR-320	0	2947.41	267.963	1
hsa-miR-323-3p	0	36.3926	3.59766	1
hsa-miR-323-5p	0	-2.6936	1.57822	0
hsa-miR-324-3p	0	2146.7	171.798	1
hsa-miR-324-5p	0	1503.78	114.483	1
hsa-miR-325	0	0.360985	1.583	0
hsa-miR-326	0	611.529	49.1963	1
hsa-miR-328	0	406.568	37.9983	1
hsa-miR-329	0	17.6771	2.68754	1
hsa-miR-330-3p	0	353.851	29.5677	1
hsa-miR-330-5p	0	0.480231	1.58304	0
hsa-miR-331-3p	0	5344.13	418.078	1
hsa-miR-331-5p	0	0.48178	1.58957	0
hsa-miR-335	0	238.749	21.9697	1
hsa-miR-335*	0	25.8637	2.12171	1
hsa-miR-337-3p	0	14.6576	2.49711	1
hsa-miR-337-5p	0	50.7989	4.53514	1
hsa-miR-338-3p	0	497.81	44.3172	1
hsa-miR-338-5p	0	-0.215837	1.57919	0
hsa-miR-339-3p	0	41.9702	3.899	1
hsa-miR-339-5p	0	5.17408	1.63469	1
hsa-miR-33a	0	262.052	23.3109	1
hsa-miR-33a*	0	-1.06103	1.58062	0
hsa-miR-33b	0	11.9889	1.84137	1
hsa-miR-33b*	0	3.2835	1.59502	0
hsa-miR-340	0	272.461	19.402	1
hsa-miR-340*	0	392.585	35.4981	1
hsa-miR-342-3p	0	5552.12	465.13	1
hsa-miR-342-5p	0	140.688	13.2338	1
hsa-miR-345	0	3.96958	1.6054	1
hsa-miR-346	0	-3.06258	1.82918	0
hsa-miR-34a	0	204.668	16.6069	1
hsa-miR-34a*	0	-1.10007	2.23294	0
hsa-miR-34b	0	7.10628	2.30952	0
hsa-miR-34b*	0	1.83732	2.23682	0
hsa-miR-34c-3p	0	-1.94087	1.5784	0
hsa-miR-34c-5p	0	1.11821	2.23896	0
hsa-miR-361-3p	0	159.69	14.8942	1
hsa-miR-361-5p	0	2570.27	219.727	1
hsa-miR-362-3p	0	10.5531	2.40616	1
hsa-miR-362-5p	0	237.189	19.8872	1
hsa-miR-363	0	214.835	15.9867	1
hsa-miR-363*	0	-0.713311	1.57982	0
hsa-miR-365	0	4.81498	2.26261	0
hsa-miR-367	0	-0.509891	2.23396	0
hsa-miR-367*	0	-0.174926	1.58092	0
hsa-miR-369-3p	0	0.466901	2.23391	0
hsa-miR-369-5p	0	17.7031	2.67598	1
hsa-miR-370	0	16.4954	2.79229	1
hsa-miR-371-3p	0	0.187833	2.23357	0
hsa-miR-371-5p	0	0.342804	1.5806	0
hsa-miR-372	0	-0.86557	2.23228	0
hsa-miR-373	0	12.5349	2.45551	1
hsa-miR-373*	0	-0.00607428	2.23478	0
hsa-miR-374a	0	752.385	53.5416	1
hsa-miR-374a*	0	0.26098	1.5807	0
hsa-miR-374b	0	2051.7	145.413	1
hsa-miR-374b*	0	0.774871	1.58203	0
hsa-miR-375	0	-1.58902	2.23243	0
hsa-miR-376a	0	162.81	13.2587	1
hsa-miR-376a*	0	55.1387	5.36186	1
hsa-miR-376b	0	17.1583	2.76328	1
hsa-miR-376c	0	367.662	28.5223	1
hsa-miR-377	0	260.517	23.1682	1
hsa-miR-377*	0	16.6557	2.06478	1
hsa-miR-378	0	18.9353	2.73597	1
hsa-miR-378*	0	20.3122	2.72706	1
hsa-miR-379	0	186.806	16.3087	1
hsa-miR-379*	0	0.188583	1.5805	0
hsa-miR-380	0	0.160466	2.23319	0
hsa-miR-380*	0	-1.9263	1.57898	0
hsa-miR-381	0	152.158	12.5924	1
hsa-miR-382	0	117.264	10.9675	1
hsa-miR-383	0	3.08498	1.84375	0
hsa-miR-384	0	0.199089	3.15941	0
hsa-miR-409-3p	0	285.748	20.6232	1
hsa-miR-409-5p	0	54.5313	3.82326	1
hsa-miR-410	0	358.641	25.475	1
hsa-miR-411	0	14.7202	2.50904	1
hsa-miR-411*	0	3.32943	1.62597	1
hsa-miR-412	0	-2.4214	1.57819	0
hsa-miR-421	0	45.0744	4.56643	1
hsa-miR-422a	0	-2.71851	1.5787	0
hsa-miR-423-3p	0	91.0221	6.69767	1
hsa-miR-423-5p	0	799.598	72.0726	1
hsa-miR-424	0	213.478	17.2181	1
hsa-miR-424*	0	0.324506	2.23723	0
hsa-miR-425	0	5230.99	421.53	1
hsa-miR-425*	0	18.083	2.69964	1
hsa-miR-429	0	2.48637	2.24838	0
hsa-miR-431	0	181.007	16.1186	1
hsa-miR-431*	0	0.232616	1.58036	0
hsa-miR-432	0	258.332	20.8615	1
hsa-miR-432*	0	0.0285483	1.58043	0
hsa-miR-433	0	33.8499	3.96497	1
hsa-miR-448	0	-0.425021	1.57922	0
hsa-miR-449a	0	7.77996	2.31901	1
hsa-miR-449b	0	1.36214	1.8356	0
hsa-miR-450a	0	1.26017	2.23505	0
hsa-miR-450b-3p	0	0.85345	1.58515	0
hsa-miR-450b-5p	0	-1.97396	1.57884	0
hsa-miR-451	0	4177.91	304.684	1
hsa-miR-452	0	29.3539	3.14304	1
hsa-miR-452*	0	-1.09258	1.57835	0
hsa-miR-453	0	-0.398536	1.58299	0
hsa-miR-454	0	289.603	26.7942	1
hsa-miR-454*	0	17.4547	2.04488	1
hsa-miR-455-3p	0	-1.06277	2.23351	0
hsa-miR-455-5p	0	-0.78105	2.23518	0
hsa-miR-483-3p	0	1.75443	2.24866	0
hsa-miR-483-5p	0	1.74083	2.23991	0
hsa-miR-484	0	847.635	68.9451	1
hsa-miR-485-3p	0	186.498	16.5554	1
hsa-miR-485-5p	0	17.9659	2.40242	1
hsa-miR-486-3p	0	92.5034	7.90922	1
hsa-miR-486-5p	0	3208.63	240.219	1
hsa-miR-487a	0	22.747	2.88729	1
hsa-miR-487b	0	271.239	22.7636	1
hsa-miR-488	0	-0.0538555	2.23512	0
hsa-miR-488*	0	-2.84587	2.23155	0
hsa-miR-489	0	-1.28217	2.23301	0
hsa-miR-490-3p	0	0.325357	2.23514	0
hsa-miR-490-5p	0	1.94277	1.58756	0
hsa-miR-491-3p	0	0.493651	1.5826	0
hsa-miR-491-5p	0	7.51645	1.80281	1
hsa-miR-492	0	-1.68463	2.23205	0
hsa-miR-493	0	-0.0147442	1.58122	0
hsa-miR-493*	0	47.5505	4.77735	1
hsa-miR-494	0	65.7261	5.39381	1
hsa-miR-495	0	94.2256	7.95343	1
hsa-miR-496	0	0.0500044	2.23619	0
hsa-miR-497	0	200.615	18.1177	1
hsa-miR-497*	0	0.428341	1.58177	0
hsa-miR-498	0	0.105487	2.2331	0
hsa-miR-499-3p	0	-1.0526	1.58002	0
hsa-miR-499-5p	0	3.0167	2.24822	0
hsa-miR-500	0	1.17595	1.84235	0
hsa-miR-500*	0	80.3045	6.92658	1
hsa-miR-501-3p	0	30.2174	2.78675	1
hsa-miR-501-5p	0	6.69583	1.64254	1
hsa-miR-502-3p	0	64.7685	5.913	1
hsa-miR-502-5p	0	22.3834	3.01805	1
hsa-miR-503	0	50.589	4.03679	1
hsa-miR-504	0	-2.27365	1.57847	0
hsa-miR-505	0	233.033	19.8035	1
hsa-miR-505*	0	111.296	7.6946	1
hsa-miR-506	0	-1.27864	2.23162	0
hsa-miR-507	0	-1.06814	2.23402	0
hsa-miR-508-3p	0	-0.633621	2.23236	0
hsa-miR-508-5p	0	-1.04753	1.83101	0
hsa-miR-509-3-5p	0	-0.750089	2.23241	0
hsa-miR-509-3p	0	0.344537	2.23801	0
hsa-miR-509-5p	0	-1.75567	2.23224	0
hsa-miR-510	0	-1.76148	2.23256	0
hsa-miR-511	0	-1.37551	1.57892	0
hsa-miR-512-3p	0	0.487105	2.24017	0
hsa-miR-512-5p	0	-2.91004	2.23158	0
hsa-miR-513a-3p	0	-1.19419	1.57914	0
hsa-miR-513a-5p	0	2.63694	2.24084	0
hsa-miR-513b	0	0.211835	1.5814	0
hsa-miR-513c	0	1.06922	1.58395	0
hsa-miR-514	0	-1.53878	2.23427	0
hsa-miR-515-3p	0	0.323268	2.23776	0
hsa-miR-515-5p	0	-1.01672	1.83078	0
hsa-miR-516a-3p	0	-1.36065	1.83114	0
hsa-miR-516a-5p	0	-1.81779	2.23659	0
hsa-miR-516b	0	-0.771657	2.23388	0
hsa-miR-517*	0	-2.32513	2.23155	0
hsa-miR-517a	0	-0.346659	2.23577	0
hsa-miR-517b	0	-1.58303	2.23159	0
hsa-miR-517c	0	0.503709	2.2334	0
hsa-miR-518a-3p	0	-1.73648	2.23285	0
hsa-miR-518b	0	0.98713	2.2347	0
hsa-miR-518c	0	-0.925097	2.23227	0
hsa-miR-518c*	0	-0.0928226	2.23375	0
hsa-miR-518d-3p	0	-0.08198	2.2372	0
hsa-miR-518d-5p	0	0.160648	2.23256	0
hsa-miR-518e	0	-1.11873	2.23404	0
hsa-miR-518e*	0	-0.191979	1.8328	0
hsa-miR-518f	0	-1.46296	2.23203	0
hsa-miR-518f*	0	-2.15142	2.23295	0
hsa-miR-519a	0	-0.0388857	2.23299	0
hsa-miR-519b-3p	0	-1.61287	2.23327	0
hsa-miR-519c-3p	0	-0.784355	2.23617	0
hsa-miR-519d	0	-0.000549057	2.23425	0
hsa-miR-519e	0	-0.753849	2.23433	0
hsa-miR-519e*	0	-0.234151	2.23235	0
hsa-miR-520a-3p	0	-0.695413	2.23283	0
hsa-miR-520a-5p	0	-1.03144	2.23299	0
hsa-miR-520b	0	-0.976592	2.23336	0
hsa-miR-520c-3p	0	0.442071	2.2352	0
hsa-miR-520d-3p	0	11.3575	2.38459	1
hsa-miR-520d-5p	0	-1.91013	2.23228	0
hsa-miR-520e	0	-0.290807	1.83145	0
hsa-miR-520f	0	-1.94831	2.23178	0
hsa-miR-520g	0	0.709793	2.23729	0
hsa-miR-520h	0	-0.199866	1.83032	0
hsa-miR-521	0	-0.674037	2.23455	0
hsa-miR-522	0	0.56982	2.23494	0
hsa-miR-523	0	-0.654013	2.2323	0
hsa-miR-524-3p	0	-0.539381	2.23544	0
