SystematicName	ControlType	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
hsa-miR-520e	0	0.978981	1.98661	0
hsa-miR-520f	0	1.77094	2.42682	0
hsa-miR-520g	0	2.82567	2.43596	0
hsa-miR-520h	0	1.06454	1.99026	0
hsa-miR-521	0	2.30029	2.42971	0
hsa-miR-522	0	0.889482	2.42444	0
hsa-miR-523	0	-2.6391	2.41958	0
hsa-miR-524-3p	0	-0.15309	2.4211	0
hsa-miR-524-5p	0	-1.53461	2.41908	0
hsa-miR-525-3p	0	0.189044	1.71325	0
hsa-miR-525-5p	0	0.37272	1.98764	0
hsa-miR-526b	0	-1.75258	2.42006	0
hsa-miR-526b*	0	1.33525	2.42479	0
hsa-miR-527	0	-0.361904	1.9843	0
hsa-miR-532-3p	0	86.2628	8.11733	1
hsa-miR-532-5p	0	148.455	12.8201	1
hsa-miR-539	0	35.0609	3.49151	1
hsa-miR-541	0	-2.26119	1.71062	0
hsa-miR-541*	0	-1.11448	1.71174	0
hsa-miR-542-3p	0	37.9853	3.32162	1
hsa-miR-542-5p	0	43.7508	4.04262	1
hsa-miR-543	0	84.8988	7.22953	1
hsa-miR-544	0	-0.407148	1.71335	0
hsa-miR-545	0	230.424	15.89	1
hsa-miR-545*	0	-1.19254	1.71087	0
hsa-miR-548a-3p	0	-0.313617	1.71329	0
hsa-miR-548a-5p	0	26.5859	2.36705	1
hsa-miR-548b-3p	0	1.61186	1.71657	0
hsa-miR-548b-5p	0	0.418143	1.71445	0
hsa-miR-548c-3p	0	0.212459	1.71448	0
hsa-miR-548c-5p	0	299.811	18.2069	1
hsa-miR-548d-3p	0	2.25619	1.71793	0
hsa-miR-548d-5p	0	16.5517	2.02694	1
hsa-miR-549	0	-2.59875	1.71057	0
hsa-miR-550	0	1.85313	1.72316	0
hsa-miR-550*	0	85.3317	5.37461	1
hsa-miR-551a	0	-0.545204	1.71171	0
hsa-miR-551b	0	873.091	65.7196	1
hsa-miR-551b*	0	-2.18573	1.71665	0
hsa-miR-552	0	5.22518	1.75613	1
hsa-miR-553	0	0.389954	1.7159	0
hsa-miR-554	0	-0.924591	1.72301	0
hsa-miR-555	0	-1.55308	1.71039	0
hsa-miR-556-3p	0	2.1979	1.72103	0
hsa-miR-556-5p	0	-2.57023	1.7106	0
hsa-miR-557	0	13.2884	2.60323	1
hsa-miR-558	0	-2.21692	1.71146	0
hsa-miR-559	0	-2.06565	1.71087	0
hsa-miR-561	0	-0.55534	1.71185	0
hsa-miR-562	0	0.764694	1.71417	0
hsa-miR-563	0	0.00637638	1.71318	0
hsa-miR-564	0	-1.97033	1.98369	0
hsa-miR-566	0	-0.55075	1.71829	0
hsa-miR-567	0	-0.201066	1.74091	0
hsa-miR-568	0	-1.47813	2.41908	0
hsa-miR-569	0	-0.85383	1.73159	0
hsa-miR-570	0	3.00418	1.73712	1
hsa-miR-571	0	-1.16386	2.42084	0
hsa-miR-572	0	1.70609	2.43589	0
hsa-miR-573	0	-2.20971	1.71071	0
hsa-miR-574-3p	0	1091.23	82.0513	1
hsa-miR-574-5p	0	168.223	12.8977	1
hsa-miR-575	0	4.30001	2.44605	0
hsa-miR-576-3p	0	8.03908	1.85608	1
hsa-miR-576-5p	0	1.99978	1.71648	0
hsa-miR-577	0	-2.02063	2.41922	0
hsa-miR-578	0	-1.68897	1.7162	0
hsa-miR-579	0	1.97926	1.72733	0
hsa-miR-580	0	1.67438	1.71708	0
hsa-miR-581	0	-0.00754188	1.71327	0
hsa-miR-582-3p	0	-2.75105	1.71058	0
hsa-miR-582-5p	0	5.77762	2.45768	0
hsa-miR-583	0	-1.65442	1.98456	0
hsa-miR-584	0	1455.17	129.814	1
hsa-miR-585	0	-0.0405411	1.98825	0
hsa-miR-586	0	-0.872438	1.71109	0
hsa-miR-587	0	-2.79965	1.7114	0
hsa-miR-588	0	-2.92757	1.71157	0
hsa-miR-589	0	3.45676	1.76653	1
hsa-miR-589*	0	4.47621	1.75298	1
hsa-miR-590-3p	0	-0.331341	1.71225	0
hsa-miR-590-5p	0	4255.65	367.026	1
hsa-miR-591	0	-0.747069	1.71298	0
hsa-miR-592	0	-0.655286	2.42084	0
hsa-miR-593	0	2.35703	1.7243	0
hsa-miR-593*	0	-0.344402	1.73678	0
hsa-miR-595	0	14.6259	2.21649	1
hsa-miR-596	0	-3.40466	1.71068	0
hsa-miR-597	0	0.00139955	1.71613	0
hsa-miR-598	0	238.522	21.9342	1
hsa-miR-599	0	-1.1214	1.71301	0
hsa-miR-600	0	-3.90109	1.7104	0
hsa-miR-601	0	-1.0204	1.71048	0
hsa-miR-602	0	1.17148	1.99102	0
hsa-miR-603	0	-0.666886	1.7121	0
hsa-miR-604	0	-3.49525	1.98282	0
hsa-miR-605	0	3.33695	2.43528	0
hsa-miR-606	0	-1.81928	1.71052	0
hsa-miR-607	0	-2.8513	1.71058	0
hsa-miR-608	0	-1.93728	2.41882	0
hsa-miR-609	0	1.0995	1.83769	0
hsa-miR-610	0	1.26731	1.71827	0
hsa-miR-611	0	-2.72618	1.98292	0
hsa-miR-612	0	-1.71273	1.71158	0
hsa-miR-613	0	2.6484	1.7211	0
hsa-miR-614	0	-1.76916	1.98713	0
hsa-miR-615-3p	0	2.52312	1.72386	0
hsa-miR-615-5p	0	-2.19655	1.71088	0
hsa-miR-616	0	0.0626031	1.7149	0
hsa-miR-616*	0	0.172027	1.71447	0
hsa-miR-617	0	-1.62448	1.98291	0
hsa-miR-618	0	-0.141865	1.71523	0
hsa-miR-619	0	1.79597	1.72088	0
hsa-miR-620	0	-2.03459	3.42353	0
hsa-miR-621	0	-3.35325	1.71075	0
hsa-miR-622	0	-1.04151	1.98682	0
hsa-miR-623	0	38.5085	2.67124	1
hsa-miR-624	0	5.8123	1.81786	1
hsa-miR-624*	0	63.0577	5.08642	1
hsa-miR-625	0	3131.47	289.167	1
hsa-miR-625*	0	14.8325	1.97943	1
hsa-miR-626	0	-1.26005	1.71163	0
hsa-miR-627	0	149.33	8.59362	1
hsa-miR-628-3p	0	36.143	3.09938	1
hsa-miR-628-5p	0	204.539	13.6529	1
hsa-miR-629	0	25.071	2.70177	1
hsa-miR-629*	0	24.2342	2.45298	1
hsa-miR-630	0	3.68787	2.4376	0
hsa-miR-631	0	1.636	2.42619	0
hsa-miR-632	0	1.37493	1.99418	0
hsa-miR-633	0	-2.08515	1.71273	0
hsa-miR-634	0	5.11975	1.75083	0
hsa-miR-635	0	-1.57371	1.71113	0
hsa-miR-636	0	3.22136	1.72976	0
hsa-miR-637	0	1.17612	1.7691	0
hsa-miR-638	0	101.783	8.02905	1
hsa-miR-639	0	-0.928929	1.71649	0
hsa-miR-640	0	1.98718	1.99933	0
hsa-miR-641	0	22.4829	2.31627	1
hsa-miR-642	0	-0.120178	1.71369	0
hsa-miR-643	0	1.07746	1.72786	0
hsa-miR-644	0	-2.10763	1.71061	0
hsa-miR-645	0	2.62046	1.78497	1
hsa-miR-646	0	-1.56695	1.71189	0
hsa-miR-647	0	0.176296	1.71719	0
hsa-miR-648	0	-2.0781	1.98356	0
hsa-miR-649	0	2.04326	1.77259	0
hsa-miR-650	0	-1.77102	1.98502	0
hsa-miR-651	0	3.00336	1.73948	0
hsa-miR-652	0	1786.29	168.049	1
hsa-miR-653	0	-1.91307	1.71088	0
hsa-miR-654-3p	0	287.141	25.7597	1
hsa-miR-654-5p	0	29.3241	2.30488	1
hsa-miR-655	0	0.878259	1.71495	0
hsa-miR-656	0	2.27208	2.43105	0
hsa-miR-657	0	0.416051	1.71584	0
hsa-miR-658	0	-1.5085	1.71128	0
hsa-miR-659	0	-1.05357	2.42325	0
hsa-miR-660	0	281.817	25.3383	1
hsa-miR-661	0	-2.21771	1.7108	0
hsa-miR-662	0	-0.285807	1.71664	0
hsa-miR-663	0	-1.08122	2.422	0
hsa-miR-665	0	0.833125	1.71408	0
hsa-miR-668	0	6.78858	1.75656	1
hsa-miR-671-3p	0	-2.53758	1.71179	0
hsa-miR-671-5p	0	9.07214	2.50449	0
hsa-miR-675	0	-2.08656	1.71205	0
hsa-miR-7	0	130.952	12.2723	1
hsa-miR-7-1*	0	217.308	17.6936	1
hsa-miR-7-2*	0	2.49199	1.71738	0
hsa-miR-708	0	-1.85342	1.71121	0
hsa-miR-708*	0	0.351644	1.71469	0
hsa-miR-744	0	528.135	38.4906	1
hsa-miR-744*	0	35.9097	3.03857	1
hsa-miR-758	0	139.682	9.16403	1
hsa-miR-760	0	-1.3681	1.7168	0
hsa-miR-765	0	0.200977	2.42262	0
hsa-miR-766	0	1038.88	55.7375	1
hsa-miR-767-3p	0	0.919809	1.72535	0
hsa-miR-767-5p	0	-0.827898	1.7118	0
hsa-miR-768-3p	0	89.1562	7.61437	1
hsa-miR-768-5p	0	342.514	30.4687	1
hsa-miR-769-3p	0	7.29715	1.79876	1
hsa-miR-769-5p	0	211.913	17.0852	1
hsa-miR-770-5p	0	0.727128	1.71788	0
hsa-miR-801	0	-0.446897	2.4235	0
hsa-miR-802	0	-1.78917	1.71231	0
hsa-miR-873	0	-0.342043	1.71536	0
hsa-miR-874	0	60.9988	6.21511	1
hsa-miR-875-3p	0	-1.76388	1.71371	0
hsa-miR-875-5p	0	-0.0793778	1.7125	0
hsa-miR-876-3p	0	-1.25574	1.7113	0
hsa-miR-876-5p	0	-1.82525	1.71193	0
hsa-miR-877	0	4.97752	1.7698	1
hsa-miR-877*	0	3.75843	1.73363	0
hsa-miR-885-3p	0	-2.45465	1.71262	0
hsa-miR-885-5p	0	10.664	2.53575	1
hsa-miR-886-3p	0	93.7434	6.90334	1
hsa-miR-886-5p	0	-2.74725	1.71146	0
hsa-miR-887	0	0.870035	1.73216	0
hsa-miR-888	0	-2.77164	2.42026	0
hsa-miR-888*	0	-1.24653	1.71109	0
hsa-miR-889	0	11.1813	1.86567	1
hsa-miR-890	0	-2.11222	1.71044	0
hsa-miR-891a	0	-0.279691	2.42126	0
hsa-miR-891b	0	-0.302926	2.42157	0
hsa-miR-892a	0	2.01105	1.72262	0
hsa-miR-892b	0	1.63148	1.71774	0
hsa-miR-9	0	9.43374	2.53501	1
hsa-miR-9*	0	57.8777	4.96009	1
hsa-miR-920	0	-3.60851	1.71044	0
hsa-miR-921	0	-2.53505	1.71276	0
hsa-miR-922	0	-3.05767	1.71064	0
hsa-miR-923	0	520.476	44.9249	1
hsa-miR-924	0	1.20586	1.71581	0
hsa-miR-92a	0	12504.9	998.076	1
hsa-miR-92a-1*	0	6.73894	1.79713	1
hsa-miR-92a-2*	0	1.49381	1.7174	0
hsa-miR-92b	0	1.12707	1.71631	0
hsa-miR-92b*	0	-2.65354	1.71077	0
hsa-miR-93	0	5351.57	496.202	1
hsa-miR-93*	0	10.2335	2.06699	1
hsa-miR-933	0	1.19606	1.72583	0
hsa-miR-934	0	-4.0279	1.71091	0
hsa-miR-935	0	-1.18193	1.71283	0
hsa-miR-936	0	-1.76358	2.4198	0
hsa-miR-937	0	2.41604	1.72291	0
hsa-miR-938	0	-2.41647	1.71159	0
hsa-miR-939	0	40.7134	3.81136	1
hsa-miR-940	0	57.5251	4.87245	1
hsa-miR-941	0	-3.75608	1.71137	0
hsa-miR-942	0	3.53269	1.73229	0
hsa-miR-943	0	-1.6436	1.71076	0
hsa-miR-944	0	-1.55884	1.71737	0
hsa-miR-95	0	-0.0239247	2.42152	0
hsa-miR-96	0	8.73938	2.52088	1
hsa-miR-96*	0	-1.4946	1.71358	0
hsa-miR-98	0	1457.54	131.926	1
hsa-miR-99a	0	160.695	14.7426	1
hsa-miR-99a*	0	0.00155104	1.7114	0
hsa-miR-99b	0	310.03	24.2212	1
hsa-miR-99b*	0	1.83526	1.72115	0
hsv1-miR-H1	0	-1.52025	1.71192	0
hsv1-miR-LAT	0	4.95736	1.74107	0
hur_1	1	2681.19	136.304	1
hur_2	1	9216.5	463.893	1
hur_4	1	1420	77.2591	1
hur_5	1	-0.683535	2.14437	0
hur_6	1	751.972	47.3368	1
kshv-miR-K12-1	0	-1.34183	1.71167	0
kshv-miR-K12-10a	0	-1.38228	1.71355	0
kshv-miR-K12-11	0	-1.03522	1.71355	0
kshv-miR-K12-12	0	1.86941	1.71889	0
kshv-miR-K12-2	0	-2.00117	1.71533	0
kshv-miR-K12-3	0	13.3624	2.72709	1
kshv-miR-K12-3*	0	-2.36147	1.71059	0
kshv-miR-K12-4-3p	0	-1.44395	1.71312	0
kshv-miR-K12-4-5p	0	-1.40869	1.71461	0
kshv-miR-K12-5	0	-3.32233	1.71155	0
kshv-miR-K12-6-3p	0	-2.05311	1.71282	0
kshv-miR-K12-6-5p	0	-2.35314	1.71039	0
kshv-miR-K12-7	0	-3.41324	1.71037	0
kshv-miR-K12-8	0	-1.60769	1.71244	0
kshv-miR-K12-9	0	-3.71709	1.71073	0
kshv-miR-K12-9*	0	-1.72845	1.71055	0
miRNABrightCorner30	1	10227.8	1023.97	1
mr_1	1	538.035	28.2935	1
