SystematicName	ControlType	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
hsa-miR-520d-3p	0	6.29083	2.24202	0
hsa-miR-520d-5p	0	-1.76096	2.18823	0
hsa-miR-520e	0	1.1	1.79853	0
hsa-miR-520f	0	1.21226	2.19404	0
hsa-miR-520g	0	-0.10088	2.18927	0
hsa-miR-520h	0	0.358252	1.7983	0
hsa-miR-521	0	-1.01235	2.18849	0
hsa-miR-522	0	1.44568	2.19902	0
hsa-miR-523	0	-0.923272	2.19019	0
hsa-miR-524-3p	0	-0.364821	2.18871	0
hsa-miR-524-5p	0	-2.39828	2.18779	0
hsa-miR-525-3p	0	-1.55418	1.5475	0
hsa-miR-525-5p	0	0.121846	1.7964	0
hsa-miR-526b	0	-1.57146	2.18809	0
hsa-miR-526b*	0	0.0741136	2.19164	0
hsa-miR-527	0	0.106315	1.80117	0
hsa-miR-532-3p	0	60.5177	5.86215	1
hsa-miR-532-5p	0	91.6753	8.08056	1
hsa-miR-539	0	53.6904	4.70451	1
hsa-miR-541	0	0.11099	1.5504	0
hsa-miR-541*	0	-0.772234	1.54936	0
hsa-miR-542-3p	0	18.4152	2.22388	1
hsa-miR-542-5p	0	51.3281	4.51111	1
hsa-miR-543	0	183.912	14.8281	1
hsa-miR-544	0	-0.91583	1.54829	0
hsa-miR-545	0	37.5203	2.98422	1
hsa-miR-545*	0	-0.26416	1.55204	0
hsa-miR-548a-3p	0	-2.32453	1.54797	0
hsa-miR-548a-5p	0	9.85152	1.66458	1
hsa-miR-548b-3p	0	0.228883	1.54972	0
hsa-miR-548b-5p	0	0.363517	1.55118	0
hsa-miR-548c-3p	0	-0.0237133	1.54885	0
hsa-miR-548c-5p	0	109.054	6.7398	1
hsa-miR-548d-3p	0	-0.529239	1.54944	0
hsa-miR-548d-5p	0	6.51385	1.59495	1
hsa-miR-549	0	-1.44338	1.54733	0
hsa-miR-550	0	-0.162313	1.55187	0
hsa-miR-550*	0	60.2327	4.022	1
hsa-miR-551a	0	-0.836333	1.54921	0
hsa-miR-551b	0	342.615	26.813	1
hsa-miR-551b*	0	-2.00358	1.54763	0
hsa-miR-552	0	-0.260066	1.5512	0
hsa-miR-553	0	2.6201	1.55689	0
hsa-miR-554	0	-0.225892	1.54899	0
hsa-miR-555	0	0.658465	1.56037	0
hsa-miR-556-3p	0	-0.558089	1.54856	0
hsa-miR-556-5p	0	0.371852	1.55267	0
hsa-miR-557	0	7.59267	2.26433	0
hsa-miR-558	0	-1.77606	1.5476	0
hsa-miR-559	0	-1.55078	1.54705	0
hsa-miR-561	0	-0.791129	1.54813	0
hsa-miR-562	0	-0.931536	1.54944	0
hsa-miR-563	0	-0.723849	1.54868	0
hsa-miR-564	0	-1.31295	1.79414	0
hsa-miR-566	0	-1.59321	1.5475	0
hsa-miR-567	0	-1.53427	1.54739	0
hsa-miR-568	0	-0.44712	2.1889	0
hsa-miR-569	0	-1.17312	1.54887	0
hsa-miR-570	0	-0.182271	1.54939	0
hsa-miR-571	0	-1.28343	2.18783	0
hsa-miR-572	0	2.56088	2.22943	0
hsa-miR-573	0	0.0516754	1.54821	0
hsa-miR-574-3p	0	1399.63	105.288	1
hsa-miR-574-5p	0	255.392	19.7266	1
hsa-miR-575	0	15.7687	2.4764	1
hsa-miR-576-3p	0	3.31571	1.57848	1
hsa-miR-576-5p	0	0.186871	1.54984	0
hsa-miR-577	0	-0.946065	2.19041	0
hsa-miR-578	0	0.827175	1.56742	0
hsa-miR-579	0	1.11795	1.55365	0
hsa-miR-580	0	-0.428857	1.5484	0
hsa-miR-581	0	-1.01657	1.54889	0
hsa-miR-582-3p	0	-2.19302	1.5478	0
hsa-miR-582-5p	0	2.39751	2.19936	0
hsa-miR-583	0	-0.855776	1.79389	0
hsa-miR-584	0	564.55	50.2147	1
hsa-miR-585	0	-0.978595	1.79365	0
hsa-miR-586	0	-0.304628	1.54897	0
hsa-miR-587	0	-0.504634	1.54856	0
hsa-miR-588	0	-2.20874	1.54731	0
hsa-miR-589	0	1.81676	1.57327	1
hsa-miR-589*	0	1.0281	1.55494	0
hsa-miR-590-3p	0	-0.629188	1.54846	0
hsa-miR-590-5p	0	1035.66	89.2803	1
hsa-miR-591	0	-1.04152	1.54939	0
hsa-miR-592	0	-0.767725	2.18927	0
hsa-miR-593	0	1.84121	1.55475	0
hsa-miR-593*	0	-0.137588	1.54899	0
hsa-miR-595	0	7.22514	1.8584	1
hsa-miR-596	0	-1.06754	1.57301	0
hsa-miR-597	0	-0.980231	1.54827	0
hsa-miR-598	0	55.4508	5.57755	1
hsa-miR-599	0	0.673585	1.54992	0
hsa-miR-600	0	-2.72278	1.54701	0
hsa-miR-601	0	1.4799	1.55256	0
hsa-miR-602	0	0.844692	1.7971	0
hsa-miR-603	0	-1.10921	1.5488	0
hsa-miR-604	0	-1.67638	1.79426	0
hsa-miR-605	0	-1.55104	2.18817	0
hsa-miR-606	0	-2.12478	1.54722	0
hsa-miR-607	0	-2.20381	1.54789	0
hsa-miR-608	0	-1.82253	2.1886	0
hsa-miR-609	0	1.04247	1.66063	0
hsa-miR-610	0	0.55787	1.55333	0
hsa-miR-611	0	-2.03631	1.79526	0
hsa-miR-612	0	-1.63304	1.54755	0
hsa-miR-613	0	-0.560085	1.54941	0
hsa-miR-614	0	-1.69709	1.79373	0
hsa-miR-615-3p	0	-0.223928	1.54849	0
hsa-miR-615-5p	0	-1.86737	1.54735	0
hsa-miR-616	0	-1.31954	1.55101	0
hsa-miR-616*	0	-0.0532267	1.55147	0
hsa-miR-617	0	-0.0976324	1.79591	0
hsa-miR-618	0	-0.956987	1.54777	0
hsa-miR-619	0	-0.356248	1.54917	0
hsa-miR-620	0	-1.77368	3.09741	0
hsa-miR-621	0	-1.07778	1.54875	0
hsa-miR-622	0	-0.442427	1.79621	0
hsa-miR-623	0	39.9161	2.60998	1
hsa-miR-624	0	2.81203	1.56389	0
hsa-miR-624*	0	17.1371	2.1237	1
hsa-miR-625	0	1882.05	174.642	1
hsa-miR-625*	0	11.0662	1.70502	1
hsa-miR-626	0	-2.23787	1.54711	0
hsa-miR-627	0	60.9258	3.81058	1
hsa-miR-628-3p	0	13.2085	1.83689	1
hsa-miR-628-5p	0	102.129	6.99775	1
hsa-miR-629	0	12.3691	1.89745	1
hsa-miR-629*	0	15.0086	1.94684	1
hsa-miR-630	0	14.9355	2.45443	1
hsa-miR-631	0	0.237682	2.19881	0
hsa-miR-632	0	-1.66844	1.79498	0
hsa-miR-633	0	-1.10031	1.54748	0
hsa-miR-634	0	2.31835	1.55455	0
hsa-miR-635	0	-2.28238	1.54744	0
hsa-miR-636	0	0.438822	1.54973	0
hsa-miR-637	0	0.717465	1.55243	0
hsa-miR-638	0	137.554	10.5475	1
hsa-miR-639	0	-0.0976351	1.55856	0
hsa-miR-640	0	-0.539397	1.79902	0
hsa-miR-641	0	13.7146	1.82337	1
hsa-miR-642	0	-0.758691	1.5511	0
hsa-miR-643	0	-1.10637	1.55119	0
hsa-miR-644	0	-1.11364	1.54814	0
hsa-miR-645	0	0.357721	1.55283	0
hsa-miR-646	0	-3.4035	1.54761	0
hsa-miR-647	0	-1.33051	1.548	0
hsa-miR-648	0	-1.61862	1.79442	0
hsa-miR-649	0	-0.669669	1.55655	0
hsa-miR-650	0	-3.16087	1.79337	0
hsa-miR-651	0	-0.555916	1.5485	0
hsa-miR-652	0	1106.88	104.393	1
hsa-miR-653	0	-0.402872	1.55127	0
hsa-miR-654-3p	0	277.604	25.1303	1
hsa-miR-654-5p	0	42.6713	2.6863	1
hsa-miR-655	0	0.608359	1.55109	0
hsa-miR-656	0	2.87033	2.20168	0
hsa-miR-657	0	-0.631063	1.54826	0
hsa-miR-658	0	-1.39829	1.54744	0
hsa-miR-659	0	-0.444234	2.18932	0
hsa-miR-660	0	112.794	10.452	1
hsa-miR-661	0	-1.23356	1.54786	0
hsa-miR-662	0	0.47778	1.54921	0
hsa-miR-663	0	1.21288	2.20288	0
hsa-miR-665	0	-0.934356	1.5502	0
hsa-miR-668	0	48.5748	3.15565	1
hsa-miR-671-3p	0	-0.283466	1.54874	0
hsa-miR-671-5p	0	6.83535	2.24771	0
hsa-miR-675	0	-3.07313	1.54709	0
hsa-miR-7	0	55.7538	5.47776	1
hsa-miR-7-1*	0	89.15	7.52189	1
hsa-miR-7-2*	0	0.593766	1.54981	0
hsa-miR-708	0	-1.51453	1.54744	0
hsa-miR-708*	0	-0.70712	1.54896	0
hsa-miR-744	0	419.089	30.3561	1
hsa-miR-744*	0	29.1581	2.40625	1
hsa-miR-758	0	126.825	8.30782	1
hsa-miR-760	0	0.422709	1.55305	0
hsa-miR-765	0	3.47194	2.20799	0
hsa-miR-766	0	781.994	42.0803	1
hsa-miR-767-3p	0	1.20137	1.55438	0
hsa-miR-767-5p	0	0.278238	1.54924	0
hsa-miR-768-3p	0	20.6755	2.77933	1
hsa-miR-768-5p	0	88.7473	8.31939	1
hsa-miR-769-3p	0	7.72419	1.6245	1
hsa-miR-769-5p	0	151.155	12.2906	1
hsa-miR-770-5p	0	2.46786	1.55947	0
hsa-miR-801	0	-0.178343	2.19209	0
hsa-miR-802	0	-0.150518	1.54828	0
hsa-miR-873	0	-1.13523	1.54827	0
hsa-miR-874	0	39.6778	4.18315	1
hsa-miR-875-3p	0	-0.913617	1.54842	0
hsa-miR-875-5p	0	-0.8337	1.54871	0
hsa-miR-876-3p	0	-0.461224	1.54876	0
hsa-miR-876-5p	0	-0.676296	1.54828	0
hsa-miR-877	0	4.44315	1.6067	1
hsa-miR-877*	0	6.50796	1.59402	0
hsa-miR-885-3p	0	1.91538	1.5595	0
hsa-miR-885-5p	0	9.63801	2.29843	1
hsa-miR-886-3p	0	40.0673	3.36746	1
hsa-miR-886-5p	0	-1.31517	1.54757	0
hsa-miR-887	0	0.0140322	1.55401	0
hsa-miR-888	0	-0.553972	2.19094	0
hsa-miR-888*	0	-1.63769	1.54841	0
hsa-miR-889	0	9.34255	1.65682	1
hsa-miR-890	0	-1.47911	1.54749	0
hsa-miR-891a	0	-1.81889	2.18924	0
hsa-miR-891b	0	-0.0754727	2.18985	0
hsa-miR-892a	0	-0.149085	1.55469	0
hsa-miR-892b	0	-0.0763652	1.55119	0
hsa-miR-9	0	3.39941	2.21395	0
hsa-miR-9*	0	10.1535	2.31947	1
hsa-miR-920	0	-1.82059	1.54721	0
hsa-miR-921	0	-1.39722	1.54882	0
hsa-miR-922	0	-1.43397	1.54852	0
hsa-miR-923	0	539.324	48.2271	1
hsa-miR-924	0	0.134651	1.55147	0
hsa-miR-92a	0	8866.02	715.695	1
hsa-miR-92a-1*	0	4.84622	1.60698	1
hsa-miR-92a-2*	0	-0.405493	1.5496	0
hsa-miR-92b	0	-0.432054	1.55243	0
hsa-miR-92b*	0	-2.80544	1.54713	0
hsa-miR-93	0	3668.95	341.2	1
hsa-miR-93*	0	4.77763	1.6757	1
hsa-miR-933	0	0.893586	1.55445	0
hsa-miR-934	0	-3.13262	1.54721	0
hsa-miR-935	0	-1.47662	1.5477	0
hsa-miR-936	0	-0.0777478	2.19087	0
hsa-miR-937	0	-0.975223	1.54771	0
hsa-miR-938	0	-0.0872228	1.55009	0
hsa-miR-939	0	33.9188	3.25621	1
hsa-miR-940	0	52.5994	4.44697	1
hsa-miR-941	0	-3.21528	1.54714	0
hsa-miR-942	0	1.59814	1.55409	0
hsa-miR-943	0	-1.73747	1.54811	0
hsa-miR-944	0	0.48035	1.55873	0
hsa-miR-95	0	0.953639	2.19688	0
hsa-miR-96	0	5.13951	2.22898	0
hsa-miR-96*	0	-1.43398	1.54745	0
hsa-miR-98	0	969.57	88.1473	1
hsa-miR-99a	0	141.348	13.094	1
hsa-miR-99a*	0	-0.755134	1.54825	0
hsa-miR-99b	0	204.329	16.3262	1
hsa-miR-99b*	0	-1.11889	1.5484	0
hsv1-miR-H1	0	-1.03938	1.54848	0
hsv1-miR-LAT	0	7.34752	1.59919	1
hur_1	1	1130.2	57.7192	1
hur_2	1	1969.29	99.5097	1
hur_4	1	464.93	25.4286	1
hur_5	1	-1.45175	1.93471	0
hur_6	1	280.361	18.1726	1
kshv-miR-K12-1	0	-2.69907	1.54717	0
kshv-miR-K12-10a	0	-1.0772	1.55124	0
kshv-miR-K12-11	0	-1.22886	1.54732	0
kshv-miR-K12-12	0	-1.04688	1.55911	0
kshv-miR-K12-2	0	-1.42152	1.54958	0
kshv-miR-K12-3	0	21.2033	2.85435	1
kshv-miR-K12-3*	0	-1.40845	1.55016	0
kshv-miR-K12-4-3p	0	-1.01051	1.55041	0
kshv-miR-K12-4-5p	0	-1.58137	1.54764	0
kshv-miR-K12-5	0	-1.52294	1.5474	0
kshv-miR-K12-6-3p	0	-1.48715	1.54806	0
kshv-miR-K12-6-5p	0	-1.94198	1.54803	0
kshv-miR-K12-7	0	-1.25313	1.55695	0
kshv-miR-K12-8	0	-2.45509	1.54874	0
kshv-miR-K12-9	0	-0.27908	1.54871	0
kshv-miR-K12-9*	0	-0.75057	1.55952	0
miRNABrightCorner30	1	15532.8	1556.92	1
mr_1	1	114.379	6.40799	1
