SystematicName	ControlType	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
ebv-miR-BART9	0	-0.310644	1.52418	0
ebv-miR-BART9*	0	-0.77771	1.52166	0
ebv-miR-BHRF1-1	0	0.837155	1.53043	0
ebv-miR-BHRF1-2	0	-1.86338	1.51872	0
ebv-miR-BHRF1-2*	0	-0.727897	1.52119	0
ebv-miR-BHRF1-3	0	-1.13411	1.52133	0
hcmv-miR-UL112	0	-1.67786	1.52064	0
hcmv-miR-UL148D	0	0.745509	1.5226	0
hcmv-miR-UL22A	0	-2.77194	1.51825	0
hcmv-miR-UL22A*	0	-1.68069	1.51859	0
hcmv-miR-UL36	0	-1.96832	1.51902	0
hcmv-miR-UL36*	0	-1.57952	1.51887	0
hcmv-miR-UL70-3p	0	0.439752	2.15151	0
hcmv-miR-UL70-5p	0	-2.71529	1.51895	0
hcmv-miR-US25-1	0	-1.64752	1.52218	0
hcmv-miR-US25-1*	0	-0.209714	1.51986	0
hcmv-miR-US25-2-3p	0	-3.58247	1.51854	0
hcmv-miR-US25-2-5p	0	-0.402702	1.5197	0
hcmv-miR-US33-3p	0	-1.46532	1.51853	0
hcmv-miR-US33-5p	0	1.29796	1.54132	0
hcmv-miR-US4	0	-1.17302	1.52009	0
hcmv-miR-US5-1	0	-2.32059	1.51911	0
hcmv-miR-US5-2	0	-0.170003	1.52202	0
hiv1-miR-H1	0	-2.59655	2.14717	0
hiv1-miR-N367	0	-0.928174	1.5199	0
hsa-let-7a	0	29530.5	2307.85	1
hsa-let-7a*	0	1.00591	1.52372	0
hsa-let-7b	0	15114.2	1223.25	1
hsa-let-7b*	0	11.4246	1.65745	1
hsa-let-7c	0	1410.4	129.489	1
hsa-let-7c*	0	-1.88989	1.51938	0
hsa-let-7d	0	11437.4	963.065	1
hsa-let-7d*	0	145.302	12.6227	1
hsa-let-7e	0	5178.91	412.969	1
hsa-let-7e*	0	6.69057	1.64616	1
hsa-let-7f	0	23215.9	2047.46	1
hsa-let-7f-1*	0	5.27226	1.54663	0
hsa-let-7f-2*	0	-0.735378	1.51889	0
hsa-let-7g	0	16777.3	1415.79	1
hsa-let-7g*	0	-1.3297	1.51964	0
hsa-let-7i	0	23837.1	1801.01	1
hsa-let-7i*	0	0.680441	1.52461	0
hsa-miR-1	0	15.848	2.62364	1
hsa-miR-100	0	3.47832	2.1796	0
hsa-miR-100*	0	-1.68755	1.51891	0
hsa-miR-101	0	829.501	63.77	1
hsa-miR-101*	0	2.44366	1.77706	0
hsa-miR-103	0	33856.6	2888.39	1
hsa-miR-105	0	-1.72416	1.51868	0
hsa-miR-105*	0	-0.906814	1.51904	0
hsa-miR-106a	0	217.576	15.0951	1
hsa-miR-106a*	0	-0.589527	1.51964	0
hsa-miR-106b	0	8495.63	686.883	1
hsa-miR-106b*	0	5.06914	1.65327	1
hsa-miR-107	0	18335	1455.09	1
hsa-miR-10a	0	220.718	17.9177	1
hsa-miR-10a*	0	-0.797662	1.51922	0
hsa-miR-10b	0	5.77278	2.20075	0
hsa-miR-10b*	0	0.0884226	2.15657	0
hsa-miR-122	0	0.0687802	2.14925	0
hsa-miR-122*	0	0.228931	2.15044	0
hsa-miR-1224-3p	0	1.0912	1.52997	0
hsa-miR-1224-5p	0	1.7397	1.53057	0
hsa-miR-1225-3p	0	7.21856	1.56804	1
hsa-miR-1225-5p	0	52.9565	3.10069	1
hsa-miR-1226	0	1.97902	1.53822	0
hsa-miR-1226*	0	-1.71473	1.51856	0
hsa-miR-1227	0	19.8413	2.11037	1
hsa-miR-1228	0	35.8778	2.38672	1
hsa-miR-1228*	0	0.449066	1.52472	0
hsa-miR-1229	0	9.0736	1.61342	1
hsa-miR-1231	0	-3.44896	1.51824	0
hsa-miR-1233	0	-1.90272	1.51844	0
hsa-miR-1234	0	196.958	13.1112	1
hsa-miR-1236	0	-0.391271	1.52091	0
hsa-miR-1237	0	2.48651	1.52697	0
hsa-miR-1238	0	10.5429	1.61282	1
hsa-miR-124	0	-1.35909	1.76182	0
hsa-miR-124*	0	-1.90558	1.5209	0
hsa-miR-125a-3p	0	28.4274	2.50097	1
hsa-miR-125a-5p	0	4019.39	365.862	1
hsa-miR-125b	0	149.034	14.2512	1
hsa-miR-125b-1*	0	2.36343	1.54191	0
hsa-miR-125b-2*	0	-0.366907	2.14869	0
hsa-miR-126	0	19061.1	1566.19	1
hsa-miR-126*	0	400.949	34.5607	1
hsa-miR-127-3p	0	70.1447	6.24694	1
hsa-miR-127-5p	0	-0.829227	1.52065	0
hsa-miR-128	0	451.055	36.5685	1
hsa-miR-129*	0	2.52613	2.16055	0
hsa-miR-129-3p	0	2.82907	2.17095	0
hsa-miR-129-5p	0	0.198407	2.15351	0
hsa-miR-130a	0	13846.8	1036.07	1
hsa-miR-130a*	0	-0.786022	1.51996	0
hsa-miR-130b	0	2660.36	225.926	1
hsa-miR-130b*	0	15.5435	1.90182	1
hsa-miR-132	0	55.9928	4.97136	1
hsa-miR-132*	0	7.27491	2.23678	1
hsa-miR-133a	0	1.31405	2.15483	0
hsa-miR-133b	0	20.9763	2.93323	1
hsa-miR-134	0	18.9014	2.60532	1
hsa-miR-135a	0	1.95872	2.15722	0
hsa-miR-135a*	0	0.288027	1.52473	0
hsa-miR-135b	0	0.160822	2.15021	0
hsa-miR-135b*	0	-2.29226	1.51851	0
hsa-miR-136	0	136.884	11.006	1
hsa-miR-136*	0	14.0007	2.40063	1
hsa-miR-137	0	-2.153	2.14796	0
hsa-miR-138	0	-1.18794	2.14927	0
hsa-miR-138-1*	0	-3.02338	1.51908	0
hsa-miR-138-2*	0	-2.30545	1.51834	0
hsa-miR-139-3p	0	16.3233	2.48435	1
hsa-miR-139-5p	0	210.738	18.9546	1
hsa-miR-140-3p	0	1020.06	85.4232	1
hsa-miR-140-5p	0	2395.86	175.865	1
hsa-miR-141	0	81.0494	7.52767	1
hsa-miR-141*	0	-1.06778	1.51944	0
hsa-miR-142-3p	0	20671.4	1544.64	1
hsa-miR-142-5p	0	1835.13	129.816	1
hsa-miR-143	0	44.5644	4.869	1
hsa-miR-143*	0	1.87918	2.15915	0
hsa-miR-144	0	162.848	11.7624	1
hsa-miR-144*	0	51.361	5.2092	1
hsa-miR-145	0	163.847	14.7052	1
hsa-miR-145*	0	3.15978	2.17185	0
hsa-miR-146a	0	4998.17	436.169	1
hsa-miR-146a*	0	3.10264	1.55097	0
hsa-miR-146b-3p	0	-1.79153	1.51852	0
hsa-miR-146b-5p	0	422.155	38.0462	1
hsa-miR-147	0	-1.52026	2.14809	0
hsa-miR-147b	0	0.655769	1.55132	0
hsa-miR-148a	0	973.022	72.4977	1
hsa-miR-148a*	0	1.07688	1.54444	1
hsa-miR-148b	0	1202.49	109.955	1
hsa-miR-148b*	0	3.96308	1.5528	1
hsa-miR-149	0	2.62212	2.16189	0
hsa-miR-149*	0	-0.572013	1.51921	0
hsa-miR-150	0	1035.87	87.2346	1
hsa-miR-150*	0	1.83176	1.52463	0
hsa-miR-151-3p	0	3866.82	309.594	1
hsa-miR-151-5p	0	10067.8	889.739	1
hsa-miR-152	0	117.166	11.4256	1
hsa-miR-153	0	2.45187	2.16886	0
hsa-miR-154	0	47.5066	5.02869	1
hsa-miR-154*	0	23.5274	2.73193	1
hsa-miR-155	0	217.505	18.9344	1
hsa-miR-155*	0	-0.230143	1.52828	0
hsa-miR-15a	0	11378.2	844.941	1
hsa-miR-15a*	0	10.8637	1.82158	1
hsa-miR-15b	0	37581.4	2908.13	1
hsa-miR-15b*	0	13.3719	1.89055	1
hsa-miR-16	0	36418.5	3097.4	1
hsa-miR-16-1*	0	-0.804294	1.51958	0
hsa-miR-16-2*	0	62.5158	5.99247	1
hsa-miR-17	0	10184.7	845.909	1
hsa-miR-17*	0	364.426	32.6407	1
hsa-miR-181a	0	2314.05	191.469	1
hsa-miR-181a*	0	64.5993	5.21272	1
hsa-miR-181a-2*	0	67.1425	5.28525	1
hsa-miR-181b	0	112.989	8.89976	1
hsa-miR-181c	0	133.451	10.4904	1
hsa-miR-181c*	0	106.479	7.44112	1
hsa-miR-181d	0	437.039	32.501	1
hsa-miR-182	0	4.81896	1.58389	1
hsa-miR-182*	0	-1.42795	1.51894	0
hsa-miR-183	0	3.27492	1.53511	0
hsa-miR-183*	0	-2.26889	1.51824	0
hsa-miR-184	0	-1.17901	2.14758	0
hsa-miR-185	0	7457.38	609.033	1
hsa-miR-185*	0	0.16623	1.52203	0
hsa-miR-186	0	426.672	33.3706	1
hsa-miR-186*	0	3.82837	1.54604	0
hsa-miR-187	0	-1.80365	1.51935	0
hsa-miR-187*	0	-1.07884	1.52225	0
hsa-miR-188-3p	0	-0.0523499	1.52588	0
hsa-miR-188-5p	0	5.94755	2.208	0
hsa-miR-18a	0	1161.6	95.9951	1
hsa-miR-18a*	0	0.729811	1.54328	0
hsa-miR-18b	0	436.152	38.3899	1
hsa-miR-18b*	0	1.56426	1.52593	0
hsa-miR-190	0	0.861002	2.15186	0
hsa-miR-190b	0	2.05604	1.52708	0
hsa-miR-191	0	14.9613	1.87647	1
hsa-miR-191*	0	9.75574	1.59886	1
hsa-miR-192	0	127.643	10.6429	1
hsa-miR-192*	0	0.839025	2.15428	0
hsa-miR-193a-3p	0	-1.06233	2.15059	0
hsa-miR-193a-5p	0	2.71472	2.17582	0
hsa-miR-193b	0	-3.23089	2.14716	0
hsa-miR-193b*	0	-1.30476	1.52114	0
hsa-miR-194	0	84.1708	7.45465	1
hsa-miR-194*	0	0.532457	1.52262	0
hsa-miR-195	0	270.596	23.8647	1
hsa-miR-195*	0	-0.987347	1.5199	0
hsa-miR-196a	0	6.22471	2.20101	0
hsa-miR-196a*	0	-1.04595	1.51971	0
hsa-miR-196b	0	107.077	9.0901	1
hsa-miR-197	0	4097.21	314.653	1
hsa-miR-198	0	-1.4209	2.14892	0
hsa-miR-199a-5p	0	4643.24	424.53	1
hsa-miR-199b-3p	0	20190.3	1524.61	1
hsa-miR-199b-5p	0	30.5643	3.57953	1
hsa-miR-19a	0	3270.07	247.659	1
hsa-miR-19a*	0	0.365946	1.5226	0
hsa-miR-19b	0	12656.8	1155.42	1
hsa-miR-19b-1*	0	80.9571	7.86875	1
hsa-miR-19b-2*	0	0.357294	1.52697	0
hsa-miR-200a	0	10.0892	2.32516	1
hsa-miR-200a*	0	-1.71467	1.76011	0
hsa-miR-200b	0	67.4107	6.31431	1
hsa-miR-200b*	0	-2.28319	1.51913	0
hsa-miR-200c	0	191.459	18.475	1
hsa-miR-200c*	0	-2.54399	1.51826	0
hsa-miR-202	0	-0.553243	2.14789	0
hsa-miR-202*	0	1.2246	2.15556	0
hsa-miR-203	0	-0.860755	2.14962	0
hsa-miR-204	0	20.4166	2.79272	1
hsa-miR-205	0	-1.62713	2.14802	0
hsa-miR-206	0	0.485085	2.15112	0
hsa-miR-208a	0	-0.937468	2.14771	0
hsa-miR-208b	0	-2.22939	2.14945	0
hsa-miR-20a	0	21057.9	1597.27	1
hsa-miR-20a*	0	99.6973	9.05166	1
hsa-miR-20b	0	2098.55	179.193	1
hsa-miR-20b*	0	-0.919568	1.51911	0
hsa-miR-21	0	100512	7974.36	1
hsa-miR-21*	0	80.6462	7.398	1
hsa-miR-210	0	389.492	30.4757	1
hsa-miR-211	0	5.27527	2.19509	0
hsa-miR-212	0	4.39328	2.18605	0
hsa-miR-214	0	-1.78709	2.14833	0
hsa-miR-214*	0	-1.91142	2.14779	0
hsa-miR-215	0	22.7036	2.69037	1
hsa-miR-216a	0	-1.31834	1.51889	0
hsa-miR-216b	0	-2.453	1.51845	0
hsa-miR-217	0	-1.52215	1.52021	0
hsa-miR-218	0	-1.97496	2.15091	0
hsa-miR-218-1*	0	-3.37084	1.51844	0
hsa-miR-218-2*	0	-3.55477	1.51824	0
hsa-miR-219-1-3p	0	-1.25362	1.53752	0
hsa-miR-219-2-3p	0	-1.46705	2.14727	0
hsa-miR-219-5p	0	17.8858	2.55254	1
hsa-miR-22	0	37671.3	3322.42	1
hsa-miR-22*	0	139.907	12.3146	1
hsa-miR-220a	0	-1.13992	1.5192	0
hsa-miR-220b	0	-1.6474	1.51878	0
hsa-miR-220c	0	0.898666	1.53924	0
hsa-miR-221	0	3476.26	289.248	1
hsa-miR-221*	0	195.357	16.2999	1
hsa-miR-222	0	119.924	11.6214	1
hsa-miR-222*	0	-1.38467	1.52167	0
hsa-miR-223	0	99867.3	7697.14	1
hsa-miR-223*	0	124.287	9.77829	1
hsa-miR-224	0	110.415	8.79595	1
hsa-miR-23a	0	26739.8	2123.64	1
hsa-miR-23a*	0	11.6344	1.78311	1
hsa-miR-23b	0	3908.64	323.174	1
hsa-miR-23b*	0	9.42289	1.71167	1
hsa-miR-24	0	27676.5	2000.09	1
hsa-miR-24-1*	0	86.4984	7.34551	1
hsa-miR-24-2*	0	-1.25887	1.52327	0
hsa-miR-25	0	4747.07	430.287	1
hsa-miR-25*	0	-0.315193	1.52052	0
hsa-miR-26a	0	14758.9	1176.92	1
hsa-miR-26a-1*	0	15.3612	2.00628	1
hsa-miR-26a-2*	0	-0.0684245	1.52103	0
hsa-miR-26b	0	7629.05	561.17	1
hsa-miR-26b*	0	18.3602	2.07264	1
hsa-miR-27a	0	28998.1	2342.08	1
hsa-miR-27a*	0	-1.50809	1.51841	0
hsa-miR-27b	0	4821.83	382.985	1
hsa-miR-27b*	0	-1.24257	1.51956	0
hsa-miR-28-3p	0	-0.243886	1.52562	0
hsa-miR-28-5p	0	2549.2	192.431	1
hsa-miR-296-3p	0	-1.16365	1.52034	0
hsa-miR-296-5p	0	7.18835	2.23951	1
hsa-miR-297	0	-0.253585	1.52815	0
hsa-miR-298	0	-0.756842	1.52118	0
hsa-miR-299-3p	0	13.2015	2.36658	1
hsa-miR-299-5p	0	36.0705	3.76858	1
hsa-miR-29a	0	2393.96	201.672	1
hsa-miR-29a*	0	1.55859	1.52814	0
hsa-miR-29b	0	676.064	63.0327	1
hsa-miR-29b-1*	0	12.1553	1.70341	1
hsa-miR-29b-2*	0	0.111451	1.52016	0
hsa-miR-29c	0	2507.24	177.744	1
hsa-miR-29c*	0	105.752	9.39555	1
hsa-miR-300	0	-1.4638	1.52042	0
hsa-miR-301a	0	1623.34	141.774	1
hsa-miR-301b	0	173.888	14.4917	1
hsa-miR-302a	0	1.81407	2.15792	0
hsa-miR-302a*	0	-0.14785	1.5232	0
hsa-miR-302b	0	1.75643	1.53038	0
hsa-miR-302b*	0	-0.968725	1.51849	0
hsa-miR-302c	0	-0.154552	1.76214	0
hsa-miR-302c*	0	-0.94296	2.14797	0
hsa-miR-302d	0	1.03015	1.76896	0
hsa-miR-302d*	0	4.33941	1.55492	1
hsa-miR-30a	0	317.451	27.5519	1
hsa-miR-30a*	0	47.1796	4.122	1
hsa-miR-30b	0	3267.62	258.776	1
hsa-miR-30b*	0	47.0008	4.98668	1
hsa-miR-30c	0	1902.68	174.772	1
hsa-miR-30c-1*	0	17.109	2.15406	1
hsa-miR-30c-2*	0	1.21	2.16006	0
hsa-miR-30d	0	9139.3	657.808	1
hsa-miR-30d*	0	23.8433	2.23311	1
hsa-miR-30e	0	2937.96	250.826	1
hsa-miR-30e*	0	756.431	62.3	1
hsa-miR-31	0	0.362738	2.15544	0
hsa-miR-31*	0	-0.00017602	2.15065	0
hsa-miR-32	0	43.7758	3.11551	1
hsa-miR-32*	0	2.99852	1.53293	0
hsa-miR-320	0	2289.5	210.555	1
hsa-miR-323-3p	0	19.3848	2.6256	1
hsa-miR-323-5p	0	-1.13872	1.5192	0
hsa-miR-324-3p	0	1979.15	161.268	1
hsa-miR-324-5p	0	1627.99	126.656	1
hsa-miR-325	0	-1.34087	1.52085	0
hsa-miR-326	0	563.619	45.8498	1
hsa-miR-328	0	598.879	56.0017	1
hsa-miR-329	0	12.4489	2.39045	1
hsa-miR-330-3p	0	241.048	20.6236	1
hsa-miR-330-5p	0	-0.130711	1.52139	0
hsa-miR-331-3p	0	6200.38	491.301	1
hsa-miR-331-5p	0	0.284488	1.52738	0
hsa-miR-335	0	135.274	12.7154	1
hsa-miR-335*	0	8.64656	1.60418	1
hsa-miR-337-3p	0	15.6359	2.45293	1
hsa-miR-337-5p	0	55.4246	4.89399	1
hsa-miR-338-3p	0	665.792	59.5417	1
hsa-miR-338-5p	0	1.14363	1.5267	0
hsa-miR-339-3p	0	38.883	3.69416	1
hsa-miR-339-5p	0	6.18754	1.60299	1
hsa-miR-33a	0	249.353	22.0833	1
hsa-miR-33a*	0	-2.3135	1.51839	0
hsa-miR-33b	0	9.22446	1.6897	1
hsa-miR-33b*	0	3.66577	1.53512	0
hsa-miR-340	0	244.048	17.4017	1
hsa-miR-340*	0	589.65	53.1214	1
hsa-miR-342-3p	0	3589.69	314.073	1
hsa-miR-342-5p	0	95.857	9.015	1
hsa-miR-345	0	-0.833384	1.51955	0
hsa-miR-346	0	-1.37636	1.76029	0
hsa-miR-34a	0	384.072	31.4785	1
hsa-miR-34a*	0	0.115931	2.1508	0
hsa-miR-34b	0	5.63254	2.192	0
hsa-miR-34b*	0	6.0443	2.19782	0
hsa-miR-34c-3p	0	-3.73234	1.51827	0
hsa-miR-34c-5p	0	-0.149967	2.15145	0
hsa-miR-361-3p	0	114.654	10.6994	1
hsa-miR-361-5p	0	1586.36	137.503	1
hsa-miR-362-3p	0	12.5267	2.43507	1
hsa-miR-362-5p	0	186.445	16.3211	1
hsa-miR-363	0	539.451	39.7614	1
hsa-miR-363*	0	-1.69543	1.5196	0
hsa-miR-365	0	6.92374	2.21276	0
hsa-miR-367	0	0.253925	2.14977	0
hsa-miR-367*	0	-0.65702	1.51937	0
hsa-miR-369-3p	0	0.690389	2.15078	0
hsa-miR-369-5p	0	16.3519	2.58357	1
hsa-miR-370	0	21.0051	3.01366	1
hsa-miR-371-3p	0	-0.732074	2.14962	0
hsa-miR-371-5p	0	0.542388	1.52508	0
hsa-miR-372	0	0.0623249	2.14934	0
hsa-miR-373	0	6.64338	2.21313	0
hsa-miR-373*	0	-1.47499	2.15035	0
hsa-miR-374a	0	943.002	67.136	1
hsa-miR-374a*	0	-0.939995	1.51935	0
hsa-miR-374b	0	1674.98	118.547	1
hsa-miR-374b*	0	1.86315	1.53739	0
hsa-miR-375	0	-1.92055	2.14756	0
hsa-miR-376a	0	163.387	13.6103	1
hsa-miR-376a*	0	51.5092	4.97411	1
hsa-miR-376b	0	18.9396	2.77487	1
hsa-miR-376c	0	349.555	27.5622	1
hsa-miR-377	0	197.203	17.8118	1
hsa-miR-377*	0	8.14757	1.71907	1
hsa-miR-378	0	18.155	2.6818	1
hsa-miR-378*	0	19.6537	2.61064	1
hsa-miR-379	0	119.531	10.6226	1
hsa-miR-379*	0	-0.283258	1.51969	0
hsa-miR-380	0	-0.270242	2.14857	0
hsa-miR-380*	0	-0.376181	1.52463	0
hsa-miR-381	0	122.487	10.1599	1
hsa-miR-382	0	53.1454	5.31934	1
hsa-miR-383	0	2.30557	1.77784	0
hsa-miR-384	0	0.592412	3.04348	0
hsa-miR-409-3p	0	183.862	13.4724	1
hsa-miR-409-5p	0	34.3763	2.7741	1
hsa-miR-410	0	212.129	15.1867	1
hsa-miR-411	0	17.9689	2.58349	1
hsa-miR-411*	0	3.51379	1.5839	1
hsa-miR-412	0	0.939331	1.54276	0
hsa-miR-421	0	46.0686	4.67945	1
hsa-miR-422a	0	-0.719451	1.5533	0
hsa-miR-423-3p	0	67.7064	5.02261	1
hsa-miR-423-5p	0	557.764	51.0281	1
hsa-miR-424	0	92.9086	7.75107	1
hsa-miR-424*	0	-3.73961	2.14712	0
hsa-miR-425	0	3734.4	304.974	1
hsa-miR-425*	0	17.0028	2.53621	1
hsa-miR-429	0	2.8993	2.16612	0
hsa-miR-431	0	199.537	18.0038	1
hsa-miR-431*	0	-0.15426	1.52229	0
hsa-miR-432	0	189.285	14.992	1
hsa-miR-432*	0	-0.0437453	1.5235	0
hsa-miR-433	0	20.0539	2.90715	1
hsa-miR-448	0	-0.208144	1.51892	0
hsa-miR-449a	0	7.82616	2.24818	1
hsa-miR-449b	0	0.231829	1.76263	0
hsa-miR-450a	0	3.54284	2.17596	0
hsa-miR-450b-3p	0	-1.27832	1.51884	0
hsa-miR-450b-5p	0	-0.218685	1.53254	0
hsa-miR-451	0	16702.2	1212.78	1
hsa-miR-452	0	4.28513	2.17696	0
hsa-miR-452*	0	-1.19913	1.51934	0
hsa-miR-453	0	-0.892644	1.51942	0
hsa-miR-454	0	287.525	26.4513	1
hsa-miR-454*	0	25.739	2.43363	1
hsa-miR-455-3p	0	-1.48243	2.15024	0
hsa-miR-455-5p	0	-0.968989	2.14891	0
hsa-miR-483-3p	0	4.44474	2.189	0
hsa-miR-483-5p	0	2.19797	2.15797	0
hsa-miR-484	0	617.491	50.2045	1
hsa-miR-485-3p	0	110.044	10.0342	1
hsa-miR-485-5p	0	11.0656	1.99929	1
hsa-miR-486-3p	0	97.8808	8.30523	1
hsa-miR-486-5p	0	2798.56	211.582	1
hsa-miR-487a	0	17.9407	2.6764	1
hsa-miR-487b	0	196.358	16.8679	1
hsa-miR-488	0	-1.44914	2.14814	0
hsa-miR-488*	0	-1.41888	2.14776	0
hsa-miR-489	0	-0.755563	2.14866	0
hsa-miR-490-3p	0	2.11235	2.1583	0
hsa-miR-490-5p	0	0.468839	1.52745	0
hsa-miR-491-3p	0	-0.942003	1.52006	0
hsa-miR-491-5p	0	5.82773	1.63596	1
hsa-miR-492	0	-1.55424	2.14738	0
hsa-miR-493	0	-0.25314	1.52175	0
hsa-miR-493*	0	59.9757	5.79321	1
hsa-miR-494	0	14.2278	2.38072	1
hsa-miR-495	0	102.316	8.56924	1
hsa-miR-496	0	-1.51645	2.14802	0
hsa-miR-497	0	107.702	10.0233	1
hsa-miR-497*	0	-1.72551	1.51914	0
hsa-miR-498	0	1.03794	2.16088	0
hsa-miR-499-3p	0	-2.77224	1.51849	0
hsa-miR-499-5p	0	3.30018	2.16313	0
hsa-miR-500	0	0.511527	1.76539	0
hsa-miR-500*	0	70.4609	6.09806	1
hsa-miR-501-3p	0	20.8582	2.21296	1
hsa-miR-501-5p	0	5.88661	1.57139	1
hsa-miR-502-3p	0	48.1392	4.70847	1
hsa-miR-502-5p	0	18.5881	2.7555	1
hsa-miR-503	0	15.6791	2.11362	1
hsa-miR-504	0	-2.03603	1.51914	0
hsa-miR-505	0	240.688	20.7665	1
hsa-miR-505*	0	139.798	9.72987	1
hsa-miR-506	0	-2.20508	2.1472	0
hsa-miR-507	0	-0.628151	2.15007	0
hsa-miR-508-3p	0	-0.713396	2.14879	0
hsa-miR-508-5p	0	-1.64946	1.76126	0
hsa-miR-509-3-5p	0	-2.37517	2.14856	0
hsa-miR-509-3p	0	0.260775	2.15513	0
hsa-miR-509-5p	0	-2.57364	2.1486	0
hsa-miR-510	0	-1.38045	2.14917	0
hsa-miR-511	0	-1.30418	1.5186	0
hsa-miR-512-3p	0	-0.816425	2.14873	0
hsa-miR-512-5p	0	-0.943173	2.14869	0
hsa-miR-513a-3p	0	-1.71806	1.51948	0
hsa-miR-513a-5p	0	0.121057	2.14938	0
hsa-miR-513b	0	0.477277	1.52774	0
hsa-miR-513c	0	1.66281	1.52768	0
hsa-miR-514	0	-0.102397	2.15072	0
hsa-miR-515-3p	0	0.183046	2.14925	0
hsa-miR-515-5p	0	-1.77854	1.76056	0
hsa-miR-516a-3p	0	-1.82205	1.76068	0
hsa-miR-516a-5p	0	-1.09009	2.14765	0
hsa-miR-516b	0	-1.06343	2.14995	0
hsa-miR-517*	0	0.0779749	2.14931	0
hsa-miR-517a	0	0.189542	2.15232	0
hsa-miR-517b	0	-0.15537	2.15046	0
hsa-miR-517c	0	0.088173	2.14842	0
hsa-miR-518a-3p	0	-0.492076	2.14819	0
hsa-miR-518b	0	-0.396067	2.1511	0
hsa-miR-518c	0	1.10692	2.15327	0
hsa-miR-518c*	0	-0.769951	2.14843	0
hsa-miR-518d-3p	0	-2.20076	2.14716	0
hsa-miR-518d-5p	0	-0.287719	2.14798	0
hsa-miR-518e	0	-1.23537	2.14774	0
hsa-miR-518e*	0	-0.947381	1.76132	0
hsa-miR-518f	0	-1.1601	2.14945	0
hsa-miR-518f*	0	-2.23443	2.14726	0
hsa-miR-519a	0	-0.158887	2.14828	0
hsa-miR-519b-3p	0	0.169975	2.14922	0
hsa-miR-519c-3p	0	1.26671	2.15257	0
hsa-miR-519d	0	0.458661	2.15371	0
hsa-miR-519e	0	0.958815	2.15419	0
hsa-miR-519e*	0	-1.88502	2.14761	0
hsa-miR-520a-3p	0	-0.882601	2.14879	0
hsa-miR-520a-5p	0	-2.22679	2.14714	0
hsa-miR-520b	0	1.08607	2.15867	0
hsa-miR-520c-3p	0	-1.89538	2.14734	0
hsa-miR-520d-3p	0	9.05146	2.26611	1
hsa-miR-520d-5p	0	-1.53494	2.14713	0
hsa-miR-520e	0	0.629654	1.7669	0
hsa-miR-520f	0	-0.760832	2.15054	0
hsa-miR-520g	0	-0.0772765	2.15119	0
hsa-miR-520h	0	-1.0204	1.76154	0
hsa-miR-521	0	0.1277	2.15425	0
hsa-miR-522	0	-0.67205	2.14891	0
hsa-miR-523	0	-1.88233	2.14733	0
