"ID"	"miRNA_ID"	"SPOT_ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"hsa-miR-720"	"hsa-miR-720"	"hsa-miR-720"	""	0.934352966694444	3.38211850992308	3.51560271876869	0.00356342656062105	0.0373714850679414	-1.995603417502
"hsa-miR-153"	"hsa-miR-153"	"hsa-miR-153"	""	-0.980527323638888	-5.60935303692308	-3.50391742500827	0.00364599854321379	0.0373714850679414	-2.01791904900733
"hsa-miR-500"	"hsa-miR-500"	"hsa-miR-500"	""	1.29229588213889	-4.68946091030769	3.46391881883548	0.00394352887623648	0.0384150222949461	-2.09429284123813
"hsa-miR-376a"	"hsa-miR-376a"	"hsa-miR-376a"	""	-1.90026889877778	-2.42066697607692	-3.4353492665149	0.00417091293878047	0.0384150222949461	-2.14882770977723
"hsa-miR-20b"	"hsa-miR-20b"	"hsa-miR-20b"	""	0.703724841944444	0.248073850846154	3.41898352929095	0.00430706582278086	0.0384150222949461	-2.18005949670418
"hsa-miR-365"	"hsa-miR-365"	"hsa-miR-365"	""	1.13821276252778	-3.81666022376923	3.41130933506691	0.00437244156202638	0.0384150222949461	-2.19470239004292
"hsa-miR-362-5p"	"hsa-miR-362-5p"	"hsa-miR-362-5p"	""	1.05087832719048	-7.6106792823	3.46783680453107	0.00554181534652688	0.0418783644239517	-2.21680374093207
"hsa-miR-377"	"hsa-miR-377"	"hsa-miR-377"	""	-2.140665188125	-5.62593375016667	-3.37751648996575	0.00514966928522885	0.0416923877552492	-2.3080299077823
"hsa-miR-369-5p"	"hsa-miR-369-5p"	"hsa-miR-369-5p"	""	-1.5949388275	-6.412687984	-3.43314521007671	0.00588467158844544	0.0422150099006247	-2.32223026997766
"hsa-miR-486-5p"	"hsa-miR-486-5p"	"hsa-miR-486-5p"	""	-0.945489881083333	-1.56580739992308	-3.31779612813282	0.00525391878216555	0.0416923877552492	-2.37298210964507
"hsa-miR-22"	"hsa-miR-22"	"hsa-miR-22"	""	-0.989948184666667	-1.81495874323077	-3.28370815637015	0.00561782937394473	0.0418783644239517	-2.43788232657103
"hsa-miR-629"	"hsa-miR-629"	"hsa-miR-629"	""	1.31311838361111	-4.68711684361539	3.24968566671395	0.00600620059561734	0.0422150099006247	-2.5025992607013
"hsa-miR-10b"	"hsa-miR-10b"	"hsa-miR-10b"	""	1.26321816702778	-2.13926275915385	3.13140698823519	0.00757715141226906	0.0517772013171719	-2.72701711726888
"hsa-miR-193a-3p"	"hsa-miR-193a-3p"	"hsa-miR-193a-3p"	""	1.3336799365	-7.63487076266667	3.19624014841845	0.0100350756255206	0.054188235865356	-2.73413073145558
"hsa-miR-185"	"hsa-miR-185"	"hsa-miR-185"	""	-0.565647502666667	1.38521744176923	-3.11291277273939	0.00785734940944785	0.0519319966729668	-2.76201220915195
"hsa-miR-154"	"hsa-miR-154"	"hsa-miR-154"	""	-1.92058199241667	-3.91010271130769	-3.10234768077054	0.00802201574623064	0.0519319966729668	-2.78199047202358
"hsa-miR-363"	"hsa-miR-363"	"hsa-miR-363"	""	0.735711446027778	-2.13411729384615	3.07206014048808	0.00851331901490597	0.0536993968632531	-2.83920734024536
"hsa-miR-411"	"hsa-miR-411"	"hsa-miR-411"	""	-2.01422629038889	-5.03311278238462	-3.04543141694952	0.00896987189564055	0.054077913668472	-2.8894398537217
"hsa-miR-382"	"hsa-miR-382"	"hsa-miR-382"	""	-1.87089726686111	-4.07830773861538	-3.024736963565	0.00934137025341525	0.054077913668472	-2.92842822516229
"hsa-miR-23b"	"hsa-miR-23b"	"hsa-miR-23b"	""	-0.391908424250002	3.93753432046154	-3.01912171591585	0.00944477520261148	0.054077913668472	-2.93899955198081
"hsa-miR-582-5p"	"hsa-miR-582-5p"	"hsa-miR-582-5p"	""	1.25843330113889	-3.42720870861538	3.01869693842338	0.00945264344611502	0.054077913668472	-2.93979910448598
"hsa-miR-539"	"hsa-miR-539"	"hsa-miR-539"	""	-1.23913765966667	-8.10020523925	-3.29812621709556	0.024283290489956	0.0820704027625152	-2.96403846998431
"hsa-miR-125b"	"hsa-miR-125b"	"hsa-miR-125b"	""	1.13531233844444	0.518155361076923	3.00115518668281	0.00978330188815035	0.054188235865356	-2.97280040974657
"hsa-miR-877"	"hsa-miR-877"	"hsa-miR-877"	""	1.18275810416666	-6.120192308375	3.01461527440605	0.015351861351956	0.0684436567845574	-3.0000113720127
"hsa-miR-92a"	"hsa-miR-92a"	"hsa-miR-92a"	""	0.615754217499999	4.49941948384615	2.98324245319351	0.0101327595520584	0.054188235865356	-3.00646391199095
"hsa-miR-574-3p"	"hsa-miR-574-3p"	"hsa-miR-574-3p"	""	0.574045558199999	-1.989587673	3.03849893561201	0.013055496765578	0.0647489367158148	-3.02984825690121
"hsa-miR-361-5p"	"hsa-miR-361-5p"	"hsa-miR-361-5p"	""	1.3229375495	-8.32096096866667	3.01840049348542	0.020823344715817	0.0742397507259563	-3.13349199622538
"hsa-miR-652"	"hsa-miR-652"	"hsa-miR-652"	""	-0.528591406916667	-0.363993444846154	-2.90983224954787	0.0116983434063231	0.061229627190542	-3.14401721926796
"hsa-miR-410"	"hsa-miR-410"	"hsa-miR-410"	""	-1.82649862171429	-4.61968211372727	-2.9204705065067	0.0132306468414968	0.0647489367158148	-3.17232551215457
"hsa-miR-25"	"hsa-miR-25"	"hsa-miR-25"	""	0.447383095861111	0.157885649923077	2.84883029158661	0.0131787049244108	0.0647489367158148	-3.25777047091859
"hsa-miR-23a"	"hsa-miR-23a"	"hsa-miR-23a"	""	-0.453050527444447	4.29889281284615	-2.83241813588377	0.0136074552934972	0.0647489367158148	-3.2882815448573
"hsa-miR-19b"	"hsa-miR-19b"	"hsa-miR-19b"	""	0.489788691333334	5.57339493161538	2.82454449747273	0.0138179741898782	0.0647489367158148	-3.30290427589215
"hsa-miR-146b-5p"	"hsa-miR-146b-5p"	"hsa-miR-146b-5p"	""	0.902982850083334	-1.73858601961538	2.81966733019085	0.0139499741704804	0.0647489367158148	-3.3119571443323
"hsa-miR-142-5p"	"hsa-miR-142-5p"	"hsa-miR-142-5p"	""	-0.418123570805555	1.64091567484615	-2.77057595152069	0.0153493304863167	0.0684436567845574	-3.40286357625577
"hsa-miR-374b"	"hsa-miR-374b"	"hsa-miR-374b"	""	-0.362449591333333	-0.144921144153846	-2.7568355031623	0.0157650046634064	0.0684436567845574	-3.42823490907376
"hsa-miR-92a-1*"	"hsa-miR-92a-1*"	"hsa-miR-92a-1*"	""	1.32491549936111	-4.17563132038461	2.75355059120676	0.0158659967099643	0.0684436567845574	-3.43429550541562
"hsa-miR-424"	"hsa-miR-424"	"hsa-miR-424"	""	0.786411675305556	0.581450650384615	2.73826595758786	0.0163442790904926	0.0684436567845574	-3.46247006672322
"hsa-miR-99a"	"hsa-miR-99a"	"hsa-miR-99a"	""	1.00433394955556	-0.230510773076923	2.73176201609332	0.0165520398095212	0.0684436567845574	-3.4744461618825
"hsa-miR-20a"	"hsa-miR-20a"	"hsa-miR-20a"	""	0.464621328555555	4.79759334476923	2.72519476806159	0.0167644356702614	0.0684436567845574	-3.48653096540809
"hsa-miR-148b"	"hsa-miR-148b"	"hsa-miR-148b"	""	-0.581542272111111	0.516220424615385	-2.71886086061702	0.0169718010725935	0.0684436567845574	-3.4981788253176
"hsa-miR-329"	"hsa-miR-329"	"hsa-miR-329"	""	-1.65074799541667	-5.664246639	-2.73986265266243	0.0198204806398223	0.0719742331759481	-3.50478855721668
"hsa-miR-20b*"	"hsa-miR-20b*"	"hsa-miR-20b*"	""	1.20410954457143	-6.87050751363636	2.71996418492162	0.0190950970787631	0.0719742331759481	-3.52465790808519
"hsa-miR-196b"	"hsa-miR-196b"	"hsa-miR-196b"	""	0.943390214944444	0.421419527153846	2.6682441286407	0.018721132958795	0.0719742331759481	-3.59098599282785
"hsa-miR-221"	"hsa-miR-221"	"hsa-miR-221"	""	-0.435962250972222	2.49639112584615	-2.65270285286304	0.0192925688732197	0.0719742331759481	-3.61937949289651
"hsa-miR-181a*"	"hsa-miR-181a*"	"hsa-miR-181a*"	""	1.13309353336111	-3.271478831	2.65193519772434	0.0193212293285366	0.0719742331759481	-3.62078069726032
"hsa-miR-542-5p"	"hsa-miR-542-5p"	"hsa-miR-542-5p"	""	1.01933306317857	-5.555068453	2.65882730082303	0.0213497838911982	0.0750292405319252	-3.6311770030231
"hsa-miR-433"	"hsa-miR-433"	"hsa-miR-433"	""	-0.945795670999997	-6.90709424175	-2.64935850264186	0.0493247402098795	0.132484976565776	-3.63315490491587
"hsa-miR-744"	"hsa-miR-744"	"hsa-miR-744"	""	-0.56785151113889	-4.2376588	-2.63929142551941	0.0197992725067582	0.0719742331759481	-3.64384183393848
"hsa-miR-628-3p"	"hsa-miR-628-3p"	"hsa-miR-628-3p"	""	-0.770674885083335	-4.88998690846154	-2.6367869170961	0.0198953164876604	0.0719742331759481	-3.64840587147076
"hsa-miR-708"	"hsa-miR-708"	"hsa-miR-708"	""	2.58473335783333	-7.066418013625	2.55648356158636	0.0319328946757588	0.0981936511279582	-3.70224870232637
"hsa-miR-323-3p"	"hsa-miR-323-3p"	"hsa-miR-323-3p"	""	-1.21382887966667	-7.0399541603	-2.57143202124935	0.0266562897241523	0.0852478653835481	-3.78856960181417
"hsa-miR-181c"	"hsa-miR-181c"	"hsa-miR-181c"	""	0.741447402416667	-2.41924053661538	2.54168439781576	0.0238953105006574	0.0820704027625152	-3.82069157579529
"hsa-let-7i"	"hsa-let-7i"	"hsa-let-7i"	""	-0.374909942777778	0.759565606692308	-2.53177442271748	0.0243542252100147	0.0820704027625152	-3.8385239206249
"hsa-miR-149"	"hsa-miR-149"	"hsa-miR-149"	""	1.458914632	-8.0628714028	2.5084035312476	0.0487370772418069	0.132484976565776	-3.85238391298593
"hsa-miR-431"	"hsa-miR-431"	"hsa-miR-431"	""	-1.27643302325	-5.680598295	-2.5048564708138	0.0381030452579428	0.112931917270529	-3.87481575803546
"hsa-miR-127-3p"	"hsa-miR-127-3p"	"hsa-miR-127-3p"	""	-1.33724854963889	-3.47264064169231	-2.50054556268428	0.02585652852135	0.0852478653835481	-3.89456046205088
"hsa-miR-103"	"hsa-miR-103"	"hsa-miR-103"	""	-0.390718450638889	4.45689045584615	-2.49655185265656	0.0260549575887095	0.0852478653835481	-3.90170910025759
"hsa-miR-106a"	"hsa-miR-106a"	"hsa-miR-106a"	""	0.372263744555556	3.94220953192308	2.48409585208054	0.0266832749371269	0.0852478653835481	-3.9239788496131
"hsa-miR-28-5p"	"hsa-miR-28-5p"	"hsa-miR-28-5p"	""	-0.407517580527778	-0.795686249	-2.45238086309512	0.0283493601894517	0.0882861197713232	-3.9804986432209
"hsa-miR-196a"	"hsa-miR-196a"	"hsa-miR-196a"	""	0.928676765638889	-5.05132115123077	2.45233118265322	0.0283520465932298	0.0882861197713232	-3.98058697005816
"hsa-miR-10a"	"hsa-miR-10a"	"hsa-miR-10a"	""	1.01215608847222	0.000283119615384607	2.38271908734918	0.0323650929278346	0.0982939859289792	-4.10367943294783
"hsa-miR-27b"	"hsa-miR-27b"	"hsa-miR-27b"	""	-0.5746824032	2.72214850914286	-2.28879215096249	0.0529876612560491	0.138396726754684	-4.11992119053757
"hsa-miR-409-3p"	"hsa-miR-409-3p"	"hsa-miR-409-3p"	""	-1.72686144171429	-3.04355970666667	-2.25377109147537	0.0488995907395712	0.132484976565776	-4.1519986847162
"hsa-miR-200b"	"hsa-miR-200b"	"hsa-miR-200b"	""	0.701908452625001	-7.39543747058333	2.31599390382345	0.0380917032650952	0.112931917270529	-4.21933290675562
"hsa-miR-620"	"hsa-miR-620"	"hsa-miR-620"	""	2.1086500175	-7.207524664	2.20880346945619	0.0723694087775472	0.176266084745313	-4.23711291642404
"hsa-miR-584"	"hsa-miR-584"	"hsa-miR-584"	""	-0.952621387638889	-4.04808675776923	-2.26299945125976	0.0405585869998863	0.118446774544548	-4.31199625982847
"hsa-miR-93"	"hsa-miR-93"	"hsa-miR-93"	""	0.29763579675	2.84989592784615	2.25817499643949	0.0409267310418154	0.118446774544548	-4.32029467369877
"hsa-miR-222"	"hsa-miR-222"	"hsa-miR-222"	""	0.594722772611111	2.02140833376923	2.24318725297019	0.0420905842931965	0.120398648094492	-4.34602462718245
"hsa-miR-493"	"hsa-miR-493"	"hsa-miR-493"	""	-0.967064174250005	-7.1896714308	-2.21087250546636	0.0500031452040813	0.132484976565776	-4.38129304064803
"hsa-miR-379"	"hsa-miR-379"	"hsa-miR-379"	""	-0.8255732378	-6.06416174277778	-2.18810990904748	0.0545710670536763	0.138396726754684	-4.40219898907012
"hsa-miR-17"	"hsa-miR-17"	"hsa-miR-17"	""	0.344328568722222	4.00678443930769	2.20905019205769	0.044858600824341	0.126142574635694	-4.40434068883049
"hsa-miR-92b"	"hsa-miR-92b"	"hsa-miR-92b"	""	0.843899312000001	-4.31230702376923	2.20587965637024	0.0451241730404109	0.126142574635694	-4.40973618879087
"hsa-miR-197"	"hsa-miR-197"	"hsa-miR-197"	""	0.37150032	0.0308574972307692	2.14964712084225	0.0500857838236471	0.132484976565776	-4.50482690322302
"hsa-miR-193a-5p"	"hsa-miR-193a-5p"	"hsa-miR-193a-5p"	""	1.082054215	-8.49798252983333	2.00321371584506	0.0876253856931953	0.192476234231625	-4.51929305837609
"hsa-miR-545"	"hsa-miR-545"	"hsa-miR-545"	""	-0.756130255124996	-6.29729846175	-2.12402930305316	0.0540621556052386	0.138396726754684	-4.54124698497836
"hsa-miR-625*"	"hsa-miR-625*"	"hsa-miR-625*"	""	-0.854003270416666	-4.39160594961538	-2.10320452835044	0.0545621867880577	0.138396726754684	-4.58246937859281
"hsa-miR-145"	"hsa-miR-145"	"hsa-miR-145"	""	-0.737202151944444	-1.15888939707692	-2.09594489973662	0.0552945852242505	0.138800693522098	-4.59453027318832
"hsa-miR-370"	"hsa-miR-370"	"hsa-miR-370"	""	-1.551193773375	-4.45371457475	-2.09090307245582	0.0573872044134472	0.142598507936444	-4.59554523224122
"hsa-miR-33a"	"hsa-miR-33a"	"hsa-miR-33a"	""	-0.68869671	0.281611306	-2.03434783996774	0.0676873671736575	0.166510923247198	-4.66043020959459
"hsa-miR-518c*"	"hsa-miR-518c*"	"hsa-miR-518c*"	""	0.900314152999999	-8.3144742225	1.62265927743903	0.21644522254601	0.357352515075962	-4.68293426057627
"hsa-miR-576-3p"	"hsa-miR-576-3p"	"hsa-miR-576-3p"	""	1.2683185408	-7.68978674166667	1.73190420902069	0.129422811739739	0.256547507096909	-4.69112119322079
"hsa-miR-151-3p"	"hsa-miR-151-3p"	"hsa-miR-151-3p"	""	-0.855755804380952	-1.0844080254	-1.97002913777466	0.0754891814120453	0.180294549780225	-4.70067977152209
"hsa-miR-452"	"hsa-miR-452"	"hsa-miR-452"	""	-1.69094615713333	-6.718217869875	-1.92082674257007	0.0884138799519252	0.192476234231625	-4.74553993929362
"hsa-miR-148a"	"hsa-miR-148a"	"hsa-miR-148a"	""	-0.710096117625	-2.1689602505	-1.92844816869059	0.0766188022053381	0.181196554890827	-4.8557032313214
"hsa-miR-182"	"hsa-miR-182"	"hsa-miR-182"	""	-0.982493327777777	-5.91343292146154	-1.93063900889443	0.0746308751599271	0.179992110679824	-4.86322252858839
"hsa-miR-532-5p"	"hsa-miR-532-5p"	"hsa-miR-532-5p"	""	0.512854432944445	-3.67573620953846	1.91069806411562	0.0773399929412066	0.181196554890827	-4.89481915037385
"hsa-miR-138"	"hsa-miR-138"	"hsa-miR-138"	""	0.455451507833331	-8.0359882108	1.67657209417384	0.148079385794445	0.267849477245835	-4.91392648876458
"hsa-miR-22*"	"hsa-miR-22*"	"hsa-miR-22*"	""	-0.62678399211111	-2.67719867715385	-1.89316557808021	0.0797951786415751	0.185185037224787	-4.92244558973888
"hsa-miR-124"	"hsa-miR-124"	"hsa-miR-124"	""	1.34341140016667	-7.2021257429	1.84557248839122	0.09301753280298	0.200722044469588	-4.94773020289513
"hsa-miR-154*"	"hsa-miR-154*"	"hsa-miR-154*"	""	-1.33614618533334	-6.85233435666667	-1.71399429752183	0.132777858001357	0.256547507096909	-4.95276927468339
"hsa-miR-140-5p"	"hsa-miR-140-5p"	"hsa-miR-140-5p"	""	0.334586294916667	-1.12129945853846	1.86274850870285	0.0842222197640029	0.192476234231625	-4.97002619270379
"hsa-miR-143"	"hsa-miR-143"	"hsa-miR-143"	""	-0.66992727825	-1.81876524676923	-1.85499756428208	0.0853851355885771	0.192476234231625	-4.98207899290712
"hsa-miR-7"	"hsa-miR-7"	"hsa-miR-7"	""	0.644178006000001	-6.37258914123077	1.84045221522401	0.0876064723136958	0.192476234231625	-5.00461729949467
"hsa-miR-107"	"hsa-miR-107"	"hsa-miR-107"	""	-0.341561506472224	3.13505536992308	-1.84008942680496	0.0876625336091045	0.192476234231625	-5.00517810708049
"hsa-miR-331-3p"	"hsa-miR-331-3p"	"hsa-miR-331-3p"	""	-0.303433460805556	-0.440565715769231	-1.83577876390633	0.088331122470845	0.192476234231625	-5.01183662102385
"hsa-miR-1"	"hsa-miR-1"	"hsa-miR-1"	""	-1.01523837205555	-3.841525152	-1.79474236455251	0.0949281615766672	0.202449789234103	-5.07475455464204
"hsa-miR-19a"	"hsa-miR-19a"	"hsa-miR-19a"	""	0.309065517611112	4.74633331676923	1.7915213241457	0.0954641282567313	0.202449789234103	-5.07965669217821
"hsa-miR-576-5p"	"hsa-miR-576-5p"	"hsa-miR-576-5p"	""	0.368240074208336	-7.53349052327273	1.72261448312393	0.111461220504143	0.230396421616181	-5.08028380937637
"hsa-miR-494"	"hsa-miR-494"	"hsa-miR-494"	""	-0.648294854	-8.987128814	-1.16843843435512	0.338229516157624	0.473171520488232	-5.10590359166655
"hsa-miR-484"	"hsa-miR-484"	"hsa-miR-484"	""	-0.31399257275	1.41164509730769	-1.75117068992195	0.102409925528583	0.215323433162662	-5.14060717662347
"hsa-miR-100"	"hsa-miR-100"	"hsa-miR-100"	""	1.02425032816667	-6.53773996522222	1.63901251073287	0.133488133774002	0.256547507096909	-5.16524925430983
"hsa-miR-340"	"hsa-miR-340"	"hsa-miR-340"	""	-1.04868845838889	-4.45681729207692	-1.69729548277448	0.112378864687723	0.230396421616181	-5.22062549155849
"hsa-miR-29c"	"hsa-miR-29c"	"hsa-miR-29c"	""	-0.303547208222222	0.593867710769231	-1.69403315928302	0.113009012808259	0.230396421616181	-5.22541961700241
"hsa-miR-328"	"hsa-miR-328"	"hsa-miR-328"	""	-0.212032763	-1.36177827284615	-1.69240291249701	0.113325069168935	0.230396421616181	-5.22781310942848
"hsa-miR-627"	"hsa-miR-627"	"hsa-miR-627"	""	0.630524145555556	-5.45988731583333	1.60722635296614	0.132743692386284	0.256547507096909	-5.25626631197791
"hsa-miR-211"	"hsa-miR-211"	"hsa-miR-211"	""	0.596622827999997	-8.318976879	1.18628732326151	0.293030421880569	0.451297245039076	-5.27324513168653
"hsa-miR-330-3p"	"hsa-miR-330-3p"	"hsa-miR-330-3p"	""	-0.424038546972223	-5.03541574215385	-1.6438472178874	0.123099743748058	0.24821751608215	-5.29841240021011
"hsa-miR-191"	"hsa-miR-191"	"hsa-miR-191"	""	-0.252564233444444	1.56538808338462	-1.61788211986195	0.128621544212202	0.256547507096909	-5.33560776111428
"hsa-miR-188-5p"	"hsa-miR-188-5p"	"hsa-miR-188-5p"	""	0.560597368166666	-7.50904332722222	1.5062357108203	0.164150730994531	0.288436284461818	-5.34277962076496
"hsa-miR-200a"	"hsa-miR-200a"	"hsa-miR-200a"	""	0.792424814527777	-6.85219033807692	1.60763560864147	0.13085883933507	0.256547507096909	-5.3501769085438
"hsa-miR-31"	"hsa-miR-31"	"hsa-miR-31"	""	0.724103343666665	-6.55944336025	1.08292284950074	0.332208668711224	0.473171520488232	-5.37573369944708
"hsa-miR-126"	"hsa-miR-126"	"hsa-miR-126"	""	-0.240442751111111	4.67450002584615	-1.5818378688156	0.136640818962069	0.256741787773661	-5.3865802641131
"hsa-let-7c"	"hsa-let-7c"	"hsa-let-7c"	""	0.226541296583334	1.458191955	1.58106539006577	0.136817285380102	0.256741787773661	-5.38766413465039
"hsa-miR-18a"	"hsa-miR-18a"	"hsa-miR-18a"	""	-0.260107280638889	-1.01920186446154	-1.57900731070754	0.137288391711441	0.256741787773661	-5.39055007515492
"hsa-miR-21*"	"hsa-miR-21*"	"hsa-miR-21*"	""	0.536827564527778	-5.09455999638462	1.57693619634746	0.137763886122452	0.256741787773661	-5.39345169911133
"hsa-miR-551b"	"hsa-miR-551b"	"hsa-miR-551b"	""	0.541694913111111	0.4911098645	1.50049814794499	0.158103372112881	0.279808845609847	-5.40246869618329
"hsa-miR-651"	"hsa-miR-651"	"hsa-miR-651"	""	0.488392644861109	-6.27384457284615	1.5682574313355	0.139771775173563	0.25852523829095	-5.40558222621966
"hsa-miR-31*"	"hsa-miR-31*"	"hsa-miR-31*"	""	-0.315694815500002	-8.51325154733333	-1.2958840157688	0.238428976170638	0.391023520919846	-5.41373849991188
"hsa-miR-602"	"hsa-miR-602"	"hsa-miR-602"	""	0.700132776733332	-7.214485941875	1.42223303244433	0.190160177606637	0.320406874597484	-5.42053202097604
"hsa-miR-106b"	"hsa-miR-106b"	"hsa-miR-106b"	""	0.219537887472222	1.088176848	1.55191478898591	0.143620786642055	0.263662041148847	-5.4282995211065
"hsa-miR-421"	"hsa-miR-421"	"hsa-miR-421"	""	0.314073124722222	-4.21870061130769	1.53534573260722	0.14761508259216	0.267849477245835	-5.45116294824946
"hsa-miR-760"	"hsa-miR-760"	"hsa-miR-760"	""	0.847232537999998	-7.407246003	1.12324853786106	0.316403183658112	0.463304661785092	-5.46046976536007
"hsa-miR-133a"	"hsa-miR-133a"	"hsa-miR-133a"	""	-0.67596323525	-2.54569331923077	-1.51790239815371	0.151921806831515	0.272793901317903	-5.4750472410912
"hsa-let-7d"	"hsa-let-7d"	"hsa-let-7d"	""	-0.218406711555556	-0.214195742461538	-1.5050255965192	0.155168953374495	0.276605525580621	-5.49255541611207
"hsa-miR-570"	"hsa-miR-570"	"hsa-miR-570"	""	0.488716233777779	-6.60510910033333	1.40582754434204	0.183935201344236	0.312055582970221	-5.52631398885985
"hsa-miR-324-3p"	"hsa-miR-324-3p"	"hsa-miR-324-3p"	""	0.238944591805556	-1.33675047530769	1.45509831649235	0.168317814784047	0.293660868346636	-5.55943118342753
"hsa-miR-590-5p"	"hsa-miR-590-5p"	"hsa-miR-590-5p"	""	-0.288665070638889	-0.818722636153846	-1.44347062829986	0.171510427436245	0.297123698234621	-5.57477202846098
"hsa-miR-425*"	"hsa-miR-425*"	"hsa-miR-425*"	""	-0.245344222166667	-2.14579198776923	-1.42765806275477	0.17593285019212	0.302653714316515	-5.59548990492854
"hsa-miR-192"	"hsa-miR-192"	"hsa-miR-192"	""	0.349553452583335	-3.40852975515385	1.42086377701152	0.177861923146892	0.303847452042608	-5.60434045893039
"hsa-miR-886-3p"	"hsa-miR-886-3p"	"hsa-miR-886-3p"	""	0.716572523999999	-7.29378672285714	1.12825058296069	0.29352666344005	0.451297245039076	-5.63168812237621
"hsa-miR-147b"	"hsa-miR-147b"	"hsa-miR-147b"	""	0.582072328666666	-8.3248547425	0.768285757188204	0.479801407963484	0.605287930046242	-5.65095505622633
"hsa-miR-373*"	"hsa-miR-373*"	"hsa-miR-373*"	""	0.443462971333334	-8.0224079705	0.763118437241324	0.482593847094616	0.605704522373854	-5.65491878481485
